product, band, modis_date, dt, value_min, value_max, value_sum, value_range, value_mean, value_variance, value_standard_deviation, pixels_total, pixels_pass_qa, pixels_pass_qa_per_cent, proc_date, value_center
MOD09A1,sur_refl_b04,A2000049,2000-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289,0,0.0,2020041205005,F
MOD09A1,sur_refl_b04,A2000057,2000-02-26,0.0254,0.1179,18.2773,0.0925,0.0632,0.0002,0.0134,289,289,100.0,2020037221349,0.0452
MOD09A1,sur_refl_b04,A2000065,2000-03-05,0.0218,0.0721,14.3346,0.0503,0.0496,0.0001,0.0095,289,289,100.0,2020038171353,0.0372
MOD09A1,sur_refl_b04,A2000073,2000-03-13,0.0485,0.0821,0.6757,0.0336,0.0614,0.0001,0.0103,289,11,3.81,2020040191419,F
MOD09A1,sur_refl_b04,A2000081,2000-03-21,0.0317,0.0919,16.1753,0.0602,0.056,0.0001,0.011,289,289,100.0,2020040191306,0.0317
MOD09A1,sur_refl_b04,A2000089,2000-03-29,0.0259,0.1026,16.8355,0.0767,0.0583,0.0002,0.0132,289,289,100.0,2020041210159,0.0374
MOD09A1,sur_refl_b04,A2000097,2000-04-06,0.0277,0.1121,16.8323,0.0844,0.0582,0.0002,0.0134,289,289,100.0,2020041041833,0.0412
MOD09A1,sur_refl_b04,A2000105,2000-04-14,0.0252,0.0994,15.8019,0.0742,0.0547,0.0002,0.0123,289,289,100.0,2020041072415,0.0348
MOD09A1,sur_refl_b04,A2000113,2000-04-22,0.0269,0.1191,16.8506,0.0922,0.0651,0.0002,0.0152,289,259,89.62,2020041220338,0.0486
MOD09A1,sur_refl_b04,A2000121,2000-04-30,0.0225,0.0975,15.5536,0.075,0.0538,0.0002,0.0129,289,289,100.0,2020042020057,0.0358
MOD09A1,sur_refl_b04,A2000129,2000-05-08,0.0234,0.1023,15.5653,0.0789,0.0539,0.0002,0.013,289,289,100.0,2020042170109,0.0339
MOD09A1,sur_refl_b04,A2000137,2000-05-16,0.0237,0.1049,16.2137,0.0812,0.0561,0.0002,0.0134,289,289,100.0,2020042225036,0.0391
