product, band, modis_date, dt, value_min, value_max, value_sum, value_range, value_mean, value_variance, value_standard_deviation, pixels_total, pixels_pass_qa, pixels_pass_qa_per_cent, proc_date, value_center
MOD09A1,sur_refl_b07,A2000049,2000-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289,0,0.0,2020041205005,F
MOD09A1,sur_refl_b07,A2000057,2000-02-26,0.0359,0.2303,36.3159,0.1944,0.1257,0.0009,0.0305,289,289,100.0,2020037221349,0.0905
MOD09A1,sur_refl_b07,A2000065,2000-03-05,0.0244,0.1185,23.7576,0.0941,0.0822,0.0003,0.0159,289,289,100.0,2020038171353,0.0665
MOD09A1,sur_refl_b07,A2000073,2000-03-13,0.0578,0.0921,0.8155,0.0343,0.0741,0.0001,0.0108,289,11,3.81,2020040191419,F
MOD09A1,sur_refl_b07,A2000081,2000-03-21,0.0457,0.1336,26.1697,0.0879,0.0906,0.0003,0.0164,289,289,100.0,2020040191306,0.0598
MOD09A1,sur_refl_b07,A2000089,2000-03-29,0.0356,0.1841,28.9396,0.1485,0.1001,0.0007,0.0259,289,289,100.0,2020041210159,0.0723
MOD09A1,sur_refl_b07,A2000097,2000-04-06,0.0423,0.1912,27.5596,0.1489,0.0954,0.0005,0.0221,289,289,100.0,2020041041833,0.0769
MOD09A1,sur_refl_b07,A2000105,2000-04-14,0.0365,0.1701,26.862,0.1336,0.0929,0.0006,0.0236,289,289,100.0,2020041072415,0.0614
MOD09A1,sur_refl_b07,A2000113,2000-04-22,0.0349,0.1794,24.5173,0.1445,0.0947,0.0007,0.0255,289,259,89.62,2020041220338,0.0676
MOD09A1,sur_refl_b07,A2000121,2000-04-30,0.0305,0.1814,24.6288,0.1509,0.0852,0.0005,0.023,289,289,100.0,2020042020057,0.0603
MOD09A1,sur_refl_b07,A2000129,2000-05-08,0.0294,0.1492,22.0915,0.1198,0.0764,0.0004,0.0189,289,289,100.0,2020042170109,0.0528
MOD09A1,sur_refl_b07,A2000137,2000-05-16,0.032,0.1669,25.3082,0.1349,0.0876,0.0005,0.0216,289,289,100.0,2020042225036,0.0727
MOD09A1,sur_refl_b07,A2000145,2000-05-24,0.0312,0.1562,27.6069,0.125,0.0955,0.0005,0.0215,289,289,100.0,2020043014527,0.099
MOD09A1,sur_refl_b07,A2000153,2000-06-01,0.0289,0.1674,25.8691,0.1385,0.0895,0.0006,0.0251,289,289,100.0,2020045215048,0.0544
MOD09A1,sur_refl_b07,A2000161,2000-06-09,0.0341,0.157,26.1394,0.1229,0.0904,0.0005,0.0229,289,289,100.0,2020046020335,0.0767
MOD09A1,sur_refl_b07,A2000169,2000-06-17,0.031,0.1525,26.5193,0.1215,0.0918,0.0007,0.0261,289,289,100.0,2020047235040,0.0694
MOD09A1,sur_refl_b07,A2000177,2000-06-25,0.0294,0.1903,29.1129,0.1609,0.1007,0.0009,0.0301,289,289,100.0,2020048052135,0.0589
MOD09A1,sur_refl_b07,A2000185,2000-07-03,0.0312,0.1436,21.9656,0.1124,0.076,0.0004,0.0208,289,289,100.0,2020048082123,0.0424
MOD09A1,sur_refl_b07,A2000193,2000-07-11,0.032,0.1884,28.545,0.1564,0.0988,0.0008,0.0287,289,289,100.0,2020051202034,0.0536
MOD09A1,sur_refl_b07,A2000201,2000-07-19,0.0313,0.2284,33.9635,0.1971,0.1175,0.0012,0.0352,289,289,100.0,2020048195934,0.07
MOD09A1,sur_refl_b07,A2000209,2000-07-27,0.0327,0.1794,28.7315,0.1467,0.0994,0.0007,0.0267,289,289,100.0,2020048230434,0.0722
MOD09A1,sur_refl_b07,A2000217,2000-08-04,0.0341,0.1974,32.1946,0.1633,0.1114,0.001,0.0308,289,289,100.0,2020049000121,0.06
MOD09A1,sur_refl_b07,A2000225,2000-08-12,0.0475,0.1765,27.3228,0.129,0.1277,0.0006,0.024,289,214,74.05,2020049162705,F
MOD09A1,sur_refl_b07,A2000233,2000-08-20,0.0402,0.2378,37.0017,0.1976,0.128,0.0011,0.0328,289,289,100.0,2020050212726,0.0895
MOD09A1,sur_refl_b07,A2000241,2000-08-28,0.0338,0.2769,38.5846,0.2431,0.1393,0.0014,0.0375,289,277,95.85,2020051032150,0.1193
