product, band, modis_date, dt, value_min, value_max, value_sum, value_range, value_mean, value_variance, value_standard_deviation, pixels_total, pixels_pass_qa, pixels_pass_qa_per_cent, proc_date, value_center
MOD09A1,sur_refl_b05,A2000049,2000-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289,0,0.0,2020041205005,F
MOD09A1,sur_refl_b05,A2000057,2000-02-26,0.1871,0.3559,81.7719,0.1688,0.2829,0.001,0.0317,289,289,100.0,2020037221349,0.2553
MOD09A1,sur_refl_b05,A2000065,2000-03-05,0.1747,0.285,66.8246,0.1103,0.2312,0.0006,0.0252,289,289,100.0,2020038171353,0.2108
MOD09A1,sur_refl_b05,A2000073,2000-03-13,0.2075,0.2622,2.51,0.0547,0.2282,0.0004,0.0197,289,11,3.81,2020040191419,F
MOD09A1,sur_refl_b05,A2000081,2000-03-21,0.2117,0.3561,81.1549,0.1444,0.2808,0.0011,0.0339,289,289,100.0,2020040191306,0.2202
MOD09A1,sur_refl_b05,A2000089,2000-03-29,0.2003,0.3601,82.1453,0.1598,0.2842,0.0011,0.0333,289,289,100.0,2020041210159,0.2413
MOD09A1,sur_refl_b05,A2000097,2000-04-06,0.2037,0.3555,81.6268,0.1518,0.2824,0.001,0.0312,289,289,100.0,2020041041833,0.262
MOD09A1,sur_refl_b05,A2000105,2000-04-14,0.1862,0.3521,78.3786,0.1659,0.2712,0.0011,0.0338,289,289,100.0,2020041072415,0.2173
MOD09A1,sur_refl_b05,A2000113,2000-04-22,0.205,0.3759,75.4794,0.1709,0.2914,0.0011,0.0337,289,259,89.62,2020041220338,0.2344
MOD09A1,sur_refl_b05,A2000121,2000-04-30,0.1829,0.3486,78.0019,0.1657,0.2699,0.0012,0.0342,289,289,100.0,2020042020057,0.2345
MOD09A1,sur_refl_b05,A2000129,2000-05-08,0.1832,0.3427,76.6759,0.1595,0.2653,0.0011,0.0332,289,289,100.0,2020042170109,0.2141
MOD09A1,sur_refl_b05,A2000137,2000-05-16,0.1871,0.3678,79.8529,0.1807,0.2763,0.0012,0.0346,289,289,100.0,2020042225036,0.2575
MOD09A1,sur_refl_b05,A2000145,2000-05-24,0.1978,0.3814,84.9415,0.1836,0.2939,0.0013,0.0356,289,289,100.0,2020043014527,0.3123
MOD09A1,sur_refl_b05,A2000153,2000-06-01,0.175,0.3651,79.538,0.1901,0.2752,0.0015,0.0385,289,289,100.0,2020045215048,0.2165
MOD09A1,sur_refl_b05,A2000161,2000-06-09,0.1954,0.3727,79.861,0.1773,0.2763,0.0015,0.0389,289,289,100.0,2020046020335,0.262
MOD09A1,sur_refl_b05,A2000169,2000-06-17,0.1883,0.3552,78.7497,0.1669,0.2725,0.0014,0.0376,289,289,100.0,2020047235040,0.2383
MOD09A1,sur_refl_b05,A2000177,2000-06-25,0.1592,0.3663,76.2768,0.2071,0.2639,0.0015,0.0387,289,289,100.0,2020048052135,0.212
MOD09A1,sur_refl_b05,A2000185,2000-07-03,0.1332,0.3426,69.7264,0.2094,0.2413,0.0013,0.0359,289,289,100.0,2020048082123,0.1871
MOD09A1,sur_refl_b05,A2000193,2000-07-11,0.1675,0.3302,73.763,0.1627,0.2552,0.0011,0.0334,289,289,100.0,2020051202034,0.2065
MOD09A1,sur_refl_b05,A2000201,2000-07-19,0.1761,0.3824,79.3063,0.2063,0.2744,0.0015,0.0385,289,289,100.0,2020048195934,0.2261
MOD09A1,sur_refl_b05,A2000209,2000-07-27,0.1717,0.3575,75.209,0.1858,0.2602,0.0013,0.0363,289,289,100.0,2020048230434,0.2294
MOD09A1,sur_refl_b05,A2000217,2000-08-04,0.1809,0.3463,76.9671,0.1654,0.2663,0.0011,0.0326,289,289,100.0,2020049000121,0.2262
MOD09A1,sur_refl_b05,A2000225,2000-08-12,0.2569,0.3953,67.7257,0.1384,0.3165,0.0008,0.0283,289,214,74.05,2020049162705,F
MOD09A1,sur_refl_b05,A2000233,2000-08-20,0.1918,0.3782,82.5799,0.1864,0.2857,0.0015,0.0382,289,289,100.0,2020050212726,0.2556
MOD09A1,sur_refl_b05,A2000241,2000-08-28,0.1027,0.3836,82.1536,0.2809,0.2966,0.0018,0.0428,289,277,95.85,2020051032150,0.2832
MOD09A1,sur_refl_b05,A2000249,2000-09-05,0.0904,0.3655,79.0074,0.2751,0.2734,0.0024,0.0488,289,289,100.0,2020051064038,0.1729
MOD09A1,sur_refl_b05,A2000257,2000-09-13,0.1946,0.3865,84.5944,0.1919,0.2927,0.0014,0.0378,289,289,100.0,2020051181326,0.2355
MOD09A1,sur_refl_b05,A2000265,2000-09-21,0.2112,0.3943,89.2097,0.1831,0.3087,0.0013,0.0362,289,289,100.0,2020052002115,0.2722
MOD09A1,sur_refl_b05,A2000273,2000-09-29,0.1918,0.3558,81.846,0.164,0.2832,0.0011,0.0333,289,289,100.0,2020052034206,0.2505
MOD09A1,sur_refl_b05,A2000281,2000-10-07,0.1927,0.3573,81.1367,0.1646,0.2807,0.001,0.0316,289,289,100.0,2020052173235,0.239
MOD09A1,sur_refl_b05,A2000289,2000-10-15,0.2027,0.3662,80.4363,0.1635,0.2925,0.0011,0.0324,289,275,95.16,2020052225212,0.2845
MOD09A1,sur_refl_b05,A2000297,2000-10-23,0.1859,0.3593,84.5583,0.1734,0.2926,0.0012,0.0352,289,289,100.0,2020053014610,0.2324
MOD09A1,sur_refl_b05,A2000305,2000-10-31,0.2496,0.4281,25.9015,0.1785,0.3454,0.0018,0.0421,289,75,25.95,2020055200256,F
MOD09A1,sur_refl_b05,A2000313,2000-11-08,0.1378,0.43,39.3524,0.2922,0.3004,0.0026,0.0507,289,131,45.33,2020056072639,0.2062
MOD09A1,sur_refl_b05,A2000321,2000-11-16,0.2457,0.386,91.4987,0.1403,0.3199,0.0008,0.0274,289,286,98.96,2020056160542,0.2874
MOD09A1,sur_refl_b05,A2000329,2000-11-24,0.2191,0.4022,92.311,0.1831,0.3194,0.0012,0.0343,289,289,100.0,2020056195254,0.2899
MOD09A1,sur_refl_b05,A2000337,2000-12-02,0.211,0.41,92.61,0.199,0.3204,0.0015,0.0385,289,289,100.0,2020057054547,0.2985
MOD09A1,sur_refl_b05,A2000345,2000-12-10,0.2003,0.3657,85.894,0.1654,0.2972,0.0012,0.0347,289,289,100.0,2020057105812,0.2713
