TIMESTAMP,NEE_VUT_REF,Fpar_500m,Lai_500m,Gpp_500m,ET_500m,LE_500m,PET_500m,PLE_500m,LST_Day_1km,LST_Night_1km,LSTE_Day_1KM,LSTE_Night_1KM,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b04,sur_refl_b05,sur_refl_b06,sur_refl_b07,Minimum_temperature_BOM,Maximum_temperature_BOM,Rainfall_BOM,target_class,year,month,day_of_year,week_of_year
2007-06-18,1.65265,0.9,5.9,0.017,5.300000000000001,1650000.0,9.4,2920000.0,4.990000000000009,-0.3699999999999477,4.830000000000041,-0.3699999999999477,26.0,204.6,8.5,23.8,194.7,75.7,31.9,0.0,10.6,0.0,NS,2007,6,169,25
2007-06-26,-0.376551,0.87,5.6000000000000005,0.0151,5.800000000000001,1790000.0,7.6,2370000.0,6.9500000000000455,-6.269999999999982,6.910000000000025,0.0,20.200000000000003,217.1,3.4000000000000004,18.0,190.8,80.2,22.4,-3.5,7.2,0.4,NS,2007,6,177,26
2007-07-04,0.700422,0.85,3.4000000000000004,0.0128,4.5,1410000.0,7.1000000000000005,2220000.0,3.510000000000048,-0.4499999999999886,3.8100000000000014,-0.75,42.6,298.40000000000003,11.4,37.9,195.6,77.5,19.6,4.5,9.2,16.4,NS,2007,7,185,27
2007-07-12,-0.381262,0.88,4.5,0.0164,5.800000000000001,1810000.0,9.5,2940000.0,2.430000000000007,-1.169999999999959,2.0300000000000296,0.0,61.6,369.4,25.5,54.400000000000006,278.7,86.2,28.700000000000003,-1.6,7.1,0.0,NS,2007,7,193,28
2007-07-20,-2.39008,0.5,1.4,0.0283,9.5,2950000.0,12.8,3970000.0,3.630000000000052,-0.1499999999999772,3.2100000000000364,0.2100000000000363,93.1,265.6,79.2,90.7,140.9,53.7,18.3,-4.5,12.0,0.0,S,2007,7,201,29
2007-07-28,-4.23818,1.0,7.0,0.02,8.700000000000001,2710000.0,11.5,3590000.0,4.850000000000023,0.0,4.390000000000043,0.0,27.9,177.4,9.2,24.0,165.8,66.8,23.700000000000003,5.2,12.5,11.8,S,2007,7,209,30
2007-08-05,-2.41091,0.9,6.5,0.0271,11.2,3490000.0,15.3,4740000.0,5.990000000000009,3.2100000000000364,0.0,3.330000000000041,34.7,329.6,7.7,32.800000000000004,302.8,117.3,41.6,-0.5,10.0,6.0,S,2007,8,217,31
2007-08-13,-0.819809,0.16,0.2,0.0313,10.3,3180000.0,16.5,5120000.0,7.79000000000002,1.8900000000000432,8.210000000000036,1.670000000000016,21.9,198.9,3.9,18.3,213.1,91.7,33.5,-1.8,11.5,0.2,NS,2007,8,225,33
2007-08-21,-0.411493,0.85,3.3000000000000003,0.051,12.9,3990000.0,25.8,7960000.0,10.210000000000036,2.830000000000041,10.210000000000036,3.990000000000009,26.1,179.70000000000002,9.2,22.1,201.5,93.5,38.5,-1.3,15.5,0.0,NS,2007,8,233,34
2007-08-29,0.019153,0.89,5.1000000000000005,0.0536,16.5,5100000.0,27.200000000000003,8400000.0,9.950000000000044,2.07000000000005,10.350000000000025,1.9500000000000453,37.6,214.0,14.9,32.1,251.4,132.8,63.900000000000006,3.3,19.0,0.0,NS,2007,8,241,35
2007-09-06,-3.60674,0.79,3.2,0.0476,13.7,4240000.0,27.3,8450000.0,10.430000000000009,3.390000000000043,10.390000000000043,2.990000000000009,27.8,158.10000000000002,9.0,22.1,190.8,95.1,39.6,-1.0,17.3,0.0,S,2007,9,249,36
2007-09-14,0.0525552,0.68,2.2,0.0397,10.6,3270000.0,30.1,9310000.0,10.83000000000004,1.9500000000000453,10.930000000000009,1.7500000000000568,31.8,166.4,11.7,25.4,191.2,109.5,43.0,11.2,14.0,0.0,NS,2007,9,257,37
2007-09-22,-3.70147,0.77,3.0,0.0536,14.7,4540000.0,35.300000000000004,10910000.0,13.27000000000004,3.2100000000000364,13.750000000000057,3.550000000000012,36.4,169.4,14.3,29.9,215.5,135.4,70.2,-1.0,17.0,0.0,S,2007,9,265,38
2007-09-30,3.80341,0.81,3.5,0.0674,18.5,5710000.0,40.0,12350000.0,14.310000000000002,3.930000000000007,16.150000000000034,4.910000000000025,38.1,185.7,17.1,31.5,208.4,139.20000000000002,62.3,4.0,14.5,0.0,NS,2007,9,273,39
2007-10-08,-3.76552,0.81,3.4000000000000004,0.0733,20.6,6350000.0,46.2,14240000.0,15.370000000000005,4.690000000000055,15.050000000000011,2.7700000000000387,39.6,198.3,17.3,33.5,224.7,137.70000000000002,57.8,-0.1,17.5,0.0,S,2007,10,281,41
2007-10-16,-3.98409,0.68,2.6,0.0602,17.7,5430000.0,54.5,16750000.0,18.29000000000002,7.090000000000032,21.33000000000004,6.810000000000002,44.0,187.7,19.1,35.1,241.5,163.3,80.80000000000001,9.8,17.7,0.0,S,2007,10,289,42
2007-10-24,1.1991,0.73,3.1,0.065,19.8,6080000.0,44.6,13710000.0,14.170000000000016,7.730000000000018,14.490000000000007,7.450000000000045,43.900000000000006,201.7,20.200000000000003,38.7,242.8,138.3,63.2,12.1,25.2,1.0,NS,2007,10,297,43
2007-11-01,1.58907,0.74,3.1,0.0735,21.1,6500000.0,45.900000000000006,14140000.0,14.010000000000048,4.53000000000003,14.130000000000052,4.430000000000007,44.1,203.4,19.4,37.1,243.8,165.5,80.7,7.4,22.7,0.0,NS,2007,11,305,44
2007-11-09,-1.81134,0.74,3.2,0.0768,27.3,8360000.0,67.0,20510000.0,22.470000000000027,10.610000000000014,23.73000000000001,10.590000000000032,42.400000000000006,179.8,19.5,34.7,226.6,166.8,80.2,3.9,22.5,0.0,S,2007,11,313,45
2007-11-17,-2.93764,0.74,3.2,0.0655,25.9,7910000.0,59.0,18030000.0,23.930000000000007,14.710000000000036,24.49000000000001,14.83000000000004,48.0,207.4,21.700000000000003,40.6,242.8,171.3,82.10000000000001,16.5,30.0,0.0,S,2007,11,321,46
2007-11-25,2.11007,0.26,0.6000000000000001,0.0696,25.1,7710000.0,43.1,13210000.0,18.110000000000014,9.77000000000004,0.0,9.110000000000014,134.0,285.5,116.6,131.3,302.6,202.5,135.20000000000002,16.5,27.5,0.0,NS,2007,11,329,47
2007-12-03,-0.250369,0.85,4.6000000000000005,0.0966,35.9,11010000.0,62.900000000000006,19290000.0,19.71000000000004,10.210000000000036,19.450000000000045,9.650000000000034,44.8,246.5,16.0,39.900000000000006,287.8,174.4,76.80000000000001,16.0,23.0,0.0,NS,2007,12,337,49
2007-12-11,-2.49299,0.48,1.3,0.0963,33.6,10310000.0,58.3,17900000.0,10.990000000000007,9.07000000000005,0.0,8.870000000000005,73.60000000000001,211.1,73.7,75.3,231.1,153.3,105.6,4.5,24.1,0.0,S,2007,12,345,50
2007-12-19,2.4417,0.8300000000000001,4.3,0.1016,33.2,10200000.0,57.900000000000006,17770000.0,19.450000000000045,8.110000000000014,20.03000000000003,8.430000000000007,45.3,237.4,20.9,42.2,263.90000000000003,167.60000000000002,80.9,14.5,20.6,0.0,NS,2007,12,353,51
2007-12-27,-2.20854,0.85,4.800000000000001,0.048,25.700000000000003,12550000.0,47.3,23080000.0,26.19000000000005,15.57000000000005,30.350000000000023,14.990000000000007,34.6,183.9,13.2,29.8,225.7,145.9,66.4,13.3,28.0,0.0,S,2007,12,361,52
2008-01-01,-0.487108,0.78,3.7,0.0674,33.300000000000004,10160000.0,74.3,22650000.0,25.670000000000016,15.450000000000044,26.470000000000027,15.57000000000005,38.7,212.4,13.8,32.6,257.8,156.9,72.8,15.5,33.5,0.0,NS,2008,1,1,1
2008-01-09,-1.66217,0.88,5.5,0.0668,42.5,12960000.0,70.9,21590000.0,24.950000000000045,15.890000000000043,24.55000000000001,15.250000000000057,34.5,197.3,15.1,31.1,217.9,135.3,59.400000000000006,13.4,32.7,0.0,NS,2008,1,9,2
2008-01-17,-5.73017,0.8300000000000001,4.3,0.0775,30.3,9290000.0,52.400000000000006,16060000.0,24.950000000000045,13.03000000000003,24.890000000000043,12.630000000000052,42.3,236.9,16.2,38.3,267.8,156.60000000000002,67.8,14.6,31.1,0.0,S,2008,1,17,3
2008-01-25,-4.2038,0.64,2.3000000000000003,0.0534,19.5,5950000.0,59.900000000000006,18280000.0,21.07000000000005,13.550000000000011,24.250000000000057,14.07000000000005,23.0,177.3,6.2,20.1,199.0,109.5,42.7,16.0,27.5,0.0,S,2008,1,25,4
2008-02-02,-3.16524,0.8200000000000001,4.1000000000000005,0.0702,25.3,7750000.0,41.3,12660000.0,19.110000000000014,8.450000000000045,22.870000000000005,7.170000000000016,37.4,232.1,15.9,34.5,262.3,143.0,61.400000000000006,13.5,30.0,0.0,S,2008,2,33,5
2008-02-10,-3.4855,0.89,5.300000000000001,0.096,35.800000000000004,10970000.0,53.1,16260000.0,19.370000000000005,10.83000000000004,20.350000000000023,10.07000000000005,28.8,190.2,8.6,25.200000000000003,216.2,118.2,49.400000000000006,8.0,22.5,0.0,S,2008,2,41,6
2008-02-18,-2.42347,0.88,5.1000000000000005,0.0921,33.300000000000004,10220000.0,53.6,16430000.0,17.210000000000036,10.83000000000004,17.350000000000023,10.230000000000018,34.0,296.40000000000003,6.1000000000000005,32.7,294.5,134.8,46.7,8.8,26.5,0.0,S,2008,2,49,8
2008-02-26,-2.2406,0.87,4.9,0.0802,30.0,9200000.0,50.8,15580000.0,16.350000000000023,9.250000000000057,13.650000000000034,8.950000000000045,30.6,197.1,11.3,25.8,222.1,118.1,48.1,8.3,26.6,0.0,S,2008,2,57,9
2008-03-05,0.0313119,0.87,4.800000000000001,0.061,31.3,9560000.0,53.0,16180000.0,21.170000000000016,13.550000000000011,21.910000000000025,13.450000000000044,27.200000000000003,191.9,10.6,23.6,208.9,108.1,40.900000000000006,6.5,28.5,0.0,NS,2008,3,65,10
2008-03-13,-0.429757,0.85,4.2,0.0447,25.6,7790000.0,49.0,14930000.0,19.07000000000005,14.170000000000016,19.450000000000045,13.650000000000034,24.200000000000003,195.9,8.6,21.8,200.5,105.4,40.2,10.0,33.0,0.0,NS,2008,3,73,11
2008-03-21,-5.78574,0.26,0.6000000000000001,0.0609,20.1,6190000.0,30.1,9270000.0,15.77000000000004,5.210000000000036,15.750000000000057,5.330000000000041,120.4,260.40000000000003,115.5,117.9,256.0,175.0,113.0,7.7,23.0,0.2,S,2008,3,81,12
2008-03-29,-2.31316,0.88,5.4,0.0693,21.6,6680000.0,34.0,10490000.0,11.77000000000004,5.270000000000039,12.610000000000014,4.9500000000000455,25.8,193.1,8.200000000000001,22.700000000000003,205.4,93.1,37.5,2.0,17.0,0.0,S,2008,3,89,13
2008-04-06,-2.79389,0.8200000000000001,3.6,0.0601,17.2,5290000.0,31.0,9550000.0,12.490000000000007,6.670000000000016,13.050000000000011,6.2900000000000205,24.3,192.1,7.800000000000001,20.9,207.1,93.9,36.0,3.0,22.0,0.0,S,2008,4,97,14
2008-04-14,-3.14931,0.9,6.6000000000000005,0.0601,21.0,6460000.0,26.200000000000003,8080000.0,11.910000000000023,5.57000000000005,12.050000000000011,4.970000000000027,27.200000000000003,187.7,9.6,22.700000000000003,190.7,102.9,41.2,2.2,18.4,0.0,S,2008,4,105,16
2008-04-22,-4.25594,0.8300000000000001,2.9000000000000004,0.0413,10.7,3310000.0,19.8,6100000.0,12.77000000000004,4.430000000000007,12.750000000000057,3.090000000000032,28.6,222.3,10.0,25.200000000000003,214.2,105.5,39.0,2.5,21.6,0.0,S,2008,4,113,17
2008-04-30,-2.0781,0.86,5.4,0.0359,11.2,3460000.0,16.900000000000002,5230000.0,7.410000000000025,2.410000000000025,7.750000000000057,2.010000000000048,19.6,192.4,6.1000000000000005,16.7,175.10000000000002,77.4,23.8,-2.6,14.5,0.0,S,2008,4,121,18
2008-05-08,-0.789136,0.87,5.4,0.0484,15.1,4650000.0,19.8,6110000.0,10.190000000000056,4.650000000000034,9.850000000000025,3.990000000000009,24.8,208.7,7.9,22.4,188.3,86.80000000000001,31.0,0.7,16.5,0.2,NS,2008,5,129,19
2008-05-16,-5.18786,0.9,6.800000000000001,0.0238,10.1,3140000.0,11.7,3620000.0,6.930000000000007,1.9500000000000453,6.9500000000000455,1.5500000000000114,25.3,291.0,5.300000000000001,26.8,263.0,96.8,31.8,4.8,15.2,8.4,S,2008,5,137,20
2008-05-24,-4.15472,0.8300000000000001,2.9000000000000004,0.0366,8.9,2760000.0,16.1,4980000.0,8.250000000000057,4.210000000000036,8.550000000000011,4.150000000000034,21.200000000000003,185.4,7.2,18.6,194.6,84.7,30.8,-3.0,14.5,0.0,S,2008,5,145,21
2008-06-01,-1.03852,0.23,0.3,0.0267,7.7,2380000.0,11.3,3480000.0,8.230000000000018,2.970000000000028,8.330000000000041,2.650000000000034,19.6,162.5,5.9,17.900000000000002,174.0,77.60000000000001,29.4,-2.0,17.0,0.0,NS,2008,6,153,22
2008-06-09,-0.683998,0.89,5.7,0.0199,6.300000000000001,1940000.0,8.9,2760000.0,6.090000000000032,1.5500000000000114,6.090000000000032,1.7500000000000568,18.9,178.5,4.6000000000000005,16.3,185.1,75.4,21.8,2.5,14.5,0.0,NS,2008,6,161,24
2008-06-17,-2.44958,0.91,6.0,0.0155,5.800000000000001,1800000.0,7.1000000000000005,2190000.0,10.210000000000036,4.050000000000011,10.350000000000025,3.430000000000007,19.1,280.0,2.2,21.4,246.7,88.4,23.9,-1.8,16.2,0.0,S,2008,6,169,25
2008-06-25,-3.92064,0.8200000000000001,4.2,0.019,6.9,2150000.0,10.3,3200000.0,4.850000000000023,1.07000000000005,0.0,0.0,17.400000000000002,123.1,3.0,13.4,144.3,81.30000000000001,43.6,4.5,10.5,0.2,S,2008,6,177,26
2008-07-03,-5.95054,0.86,5.2,0.0167,6.300000000000001,1960000.0,8.700000000000001,2710000.0,3.230000000000018,0.2100000000000363,3.2100000000000364,0.2300000000000182,23.6,217.3,5.800000000000001,23.3,192.9,84.30000000000001,26.4,-2.0,7.9,4.6,S,2008,7,185,27
2008-07-11,-8.60976,0.54,1.2000000000000002,0.0198,7.1000000000000005,2210000.0,9.8,3050000.0,0.0,2.670000000000016,0.0,2.470000000000028,255.8,309.6,278.8,261.90000000000003,252.8,169.3,72.4,2.2,6.0,17.6,S,2008,7,193,28
2008-07-19,-0.664099,0.88,4.800000000000001,0.0215,7.800000000000001,2430000.0,11.3,3510000.0,2.3700000000000045,-0.1499999999999772,2.0300000000000296,-0.5299999999999727,34.0,194.1,13.4,30.3,167.0,65.7,24.700000000000003,0.0,11.5,10.0,NS,2008,7,201,29
2008-07-27,0.412511,0.85,4.9,0.0209,7.800000000000001,2440000.0,11.7,3620000.0,3.2900000000000205,-0.3699999999999477,2.970000000000028,0.0,31.4,257.8,7.2,29.8,247.4,95.0,37.1,-0.5,9.3,0.4,NS,2008,7,209,30
2008-08-04,-1.53276,0.92,6.0,0.0196,8.0,2480000.0,11.7,3650000.0,4.490000000000009,-9.66999999999996,4.170000000000016,0.0,26.3,192.1,3.9,24.200000000000003,148.1,59.900000000000006,14.2,0.1,11.7,1.2,NS,2008,8,217,32
2008-08-12,-4.54449,0.36,0.9,0.016,6.300000000000001,1960000.0,9.8,3050000.0,0.0,-1.009999999999991,0.0,-0.9499999999999886,120.5,320.40000000000003,101.3,119.5,227.3,67.4,27.3,2.5,7.4,1.2,S,2008,8,225,33
2008-08-20,-1.83697,0.85,3.5,0.0328,9.7,3010000.0,20.1,6220000.0,5.970000000000027,-0.1899999999999977,5.890000000000043,-0.5099999999999909,51.2,299.7,15.8,46.1,224.0,91.3,28.6,-1.3,11.8,0.0,S,2008,8,233,34
2008-08-28,-1.50976,0.77,2.3000000000000003,0.0359,9.0,2770000.0,21.700000000000003,6720000.0,5.7900000000000205,1.6900000000000546,8.250000000000057,1.170000000000016,36.3,204.3,11.7,30.8,194.5,102.7,40.900000000000006,-3.0,14.0,0.0,NS,2008,8,241,35
2008-09-05,-3.15619,0.8300000000000001,2.9000000000000004,0.0453,11.6,3590000.0,28.0,8670000.0,9.03000000000003,0.9900000000000092,8.53000000000003,1.7500000000000568,34.1,178.20000000000002,15.5,28.200000000000003,195.3,118.5,54.6,1.4,14.2,0.8,S,2008,9,249,36
2008-09-13,-1.10853,0.85,4.2,0.0578,17.8,5500000.0,33.800000000000004,10450000.0,13.990000000000007,3.390000000000043,15.370000000000005,3.330000000000041,36.6,204.1,15.1,32.0,229.0,132.1,59.5,9.5,23.7,0.0,NS,2008,9,257,37
2008-09-21,-0.78472,0.6900000000000001,2.3000000000000003,0.056,14.2,4370000.0,39.1,12080000.0,13.890000000000043,5.430000000000007,14.490000000000007,4.850000000000023,36.8,179.0,16.6,31.200000000000003,207.1,134.1,61.2,1.0,18.2,0.0,NS,2008,9,265,38
2008-09-29,-2.56949,0.85,4.1000000000000005,0.0684,20.700000000000003,6380000.0,37.7,11620000.0,15.29000000000002,5.53000000000003,15.210000000000036,5.110000000000014,31.5,185.7,9.4,26.200000000000003,206.6,112.2,47.3,2.5,15.0,0.0,S,2008,9,273,40
2008-10-07,-3.29432,0.79,3.2,0.0753,20.4,6280000.0,45.0,13880000.0,14.390000000000043,4.810000000000002,15.750000000000057,4.190000000000055,31.5,170.5,14.4,27.1,193.4,120.8,55.6,-0.2,11.8,1.8,S,2008,10,281,41
2008-10-15,-6.07119,0.8,3.3000000000000003,0.0758,21.3,6570000.0,49.6,15270000.0,16.870000000000005,5.53000000000003,17.590000000000032,5.3700000000000045,34.4,175.70000000000002,15.2,29.700000000000003,219.6,133.6,61.3,1.4,18.0,0.0,S,2008,10,289,42
2008-10-23,-1.62894,0.84,3.9,0.0833,26.200000000000003,8070000.0,49.3,15150000.0,17.810000000000002,7.610000000000014,16.470000000000027,7.270000000000039,26.6,182.9,9.4,22.6,205.6,109.3,45.7,-1.5,18.0,0.0,NS,2008,10,297,43
2008-10-31,-3.23033,0.8300000000000001,4.3,0.0832,27.200000000000003,8380000.0,49.900000000000006,15340000.0,15.53000000000003,7.190000000000055,16.950000000000045,6.710000000000036,43.6,249.1,15.2,37.2,280.5,152.20000000000002,73.4,17.7,24.7,0.4,S,2008,10,305,44
2008-11-08,-1.01553,0.8200000000000001,4.2,0.0973,32.800000000000004,10050000.0,62.400000000000006,19150000.0,19.930000000000007,9.670000000000016,21.430000000000007,9.210000000000036,45.6,225.1,20.0,40.1,252.9,167.5,75.8,9.8,16.0,28.2,NS,2008,11,313,45
2008-11-16,-3.31741,0.81,4.1000000000000005,0.0689,23.5,7250000.0,41.7,12850000.0,20.370000000000005,5.970000000000027,19.670000000000016,5.630000000000052,45.5,223.9,17.7,38.6,272.0,169.20000000000002,86.80000000000001,3.5,22.5,0.0,S,2008,11,321,46
2008-11-24,-4.812,0.84,4.6000000000000005,0.0976,30.3,9310000.0,52.1,16040000.0,15.890000000000043,6.8700000000000045,17.630000000000052,5.9500000000000455,45.2,250.3,16.8,39.6,285.40000000000003,163.3,74.10000000000001,4.0,19.5,2.2,S,2008,11,329,48
2008-12-02,-2.00179,0.85,4.800000000000001,0.1005,35.0,10740000.0,62.1,19080000.0,18.19000000000005,6.990000000000009,20.71000000000004,6.490000000000009,31.0,178.5,12.0,27.1,225.2,133.3,62.2,4.2,22.3,0.2,S,2008,12,337,49
2008-12-10,-1.14217,0.8300000000000001,4.3,0.0885,29.0,8930000.0,50.2,15460000.0,16.49000000000001,7.090000000000032,19.590000000000032,6.350000000000023,38.2,255.9,14.3,34.9,252.4,132.1,55.2,12.5,27.4,3.6,NS,2008,12,345,50
2008-12-18,-1.00189,0.84,4.4,0.1048,36.7,11270000.0,69.0,21150000.0,21.73000000000001,9.510000000000048,21.77000000000004,8.970000000000027,41.6,212.1,18.1,36.9,241.6,161.20000000000002,74.4,11.2,22.7,15.0,NS,2008,12,353,51
2008-12-26,5.88895,0.86,5.1000000000000005,0.0714,27.5,11240000.0,47.2,19300000.0,19.57000000000005,11.57000000000005,22.71000000000004,11.190000000000056,18.2,180.7,5.2,17.3,188.9,91.4,32.300000000000004,12.3,31.0,0.0,NS,2008,12,361,52
2009-01-01,-3.08154,0.87,5.2,0.0796,39.6,12120000.0,70.9,21680000.0,22.65000000000004,12.090000000000032,23.23000000000001,12.050000000000011,29.700000000000003,180.4,12.1,26.3,216.5,123.6,56.1,7.0,24.8,0.0,S,2009,1,1,1
2009-01-09,-1.18553,0.78,3.7,0.0675,29.9,9140000.0,69.2,21150000.0,24.870000000000005,13.750000000000057,24.77000000000004,14.010000000000048,41.5,213.3,18.5,36.6,238.4,150.1,72.9,8.6,25.7,0.0,NS,2009,1,9,2
2009-01-17,-2.69364,0.87,5.2,0.0789,40.7,12430000.0,68.3,20840000.0,22.370000000000005,13.630000000000052,23.13000000000005,12.970000000000027,39.5,195.9,18.0,34.9,235.6,139.1,65.2,7.8,26.8,0.0,S,2009,1,17,3
2009-01-25,-0.656114,0.86,5.0,0.0381,31.0,9420000.0,72.2,21930000.0,27.03000000000003,17.710000000000036,27.07000000000005,16.950000000000045,40.6,211.0,18.1,36.5,231.2,148.1,67.8,9.8,31.3,0.0,NS,2009,1,25,4
2009-02-02,-3.65568,0.87,4.9,0.0356,27.0,8210000.0,65.7,19940000.0,26.15000000000004,17.890000000000043,27.390000000000043,18.19000000000005,34.4,201.3,13.8,30.8,215.4,128.70000000000002,59.0,17.4,35.0,0.0,S,2009,2,33,6
2009-02-10,-6.71071,0.9,5.800000000000001,0.0871,33.1,10160000.0,47.7,14650000.0,17.430000000000007,9.230000000000018,17.430000000000007,8.690000000000055,25.0,206.0,8.3,23.0,203.3,106.5,43.2,8.8,27.0,1.0,S,2009,2,41,7
2009-02-18,-3.17895,0.88,5.2,0.0662,33.6,10270000.0,54.1,16540000.0,21.510000000000048,12.930000000000009,21.71000000000004,12.390000000000043,37.3,205.8,15.2,32.2,214.6,131.4,59.2,14.5,28.2,0.0,S,2009,2,49,8
2009-02-26,-5.30768,0.88,5.7,0.0701,29.1,8920000.0,47.5,14540000.0,17.970000000000027,8.250000000000057,18.31,8.750000000000057,24.1,236.8,7.2,22.8,214.6,94.9,36.8,7.9,30.5,0.0,S,2009,2,57,9
2009-03-06,-4.86568,0.88,4.6000000000000005,0.0707,26.8,8200000.0,42.900000000000006,13140000.0,17.890000000000043,10.350000000000025,18.53000000000003,10.590000000000032,34.4,215.4,12.9,28.700000000000003,212.8,113.1,45.2,2.5,22.8,0.0,S,2009,3,65,10
2009-03-14,2.53912,0.87,4.9,0.0665,26.5,8130000.0,43.2,13260000.0,16.470000000000027,9.050000000000011,16.890000000000043,8.650000000000034,29.0,221.5,8.8,24.9,215.3,91.3,32.2,12.2,25.0,6.2,NS,2009,3,73,11
2009-03-22,-1.85721,0.89,5.0,0.0549,26.1,7990000.0,37.6,11500000.0,18.13000000000005,11.390000000000043,19.65000000000004,11.550000000000011,27.9,207.8,5.5,22.200000000000003,214.8,102.0,38.8,11.8,26.0,0.0,S,2009,3,81,12
2009-03-30,-2.86211,0.9,6.0,0.0679,25.4,7790000.0,34.1,10470000.0,17.130000000000052,7.53000000000003,19.19000000000005,8.050000000000011,30.3,224.9,9.6,26.5,228.0,113.3,45.2,7.0,28.7,0.0,S,2009,3,89,14
2009-04-07,-1.99315,0.9,5.800000000000001,0.0596,21.8,6710000.0,29.6,9100000.0,13.730000000000018,7.210000000000036,14.910000000000023,6.270000000000039,30.1,197.4,6.9,24.200000000000003,219.0,106.6,48.3,1.8,21.87,0.0,S,2009,4,97,15
2009-04-15,-0.926367,0.9,6.6000000000000005,0.0642,21.3,6570000.0,27.6,8490000.0,12.57000000000005,4.930000000000007,12.53000000000003,4.590000000000032,28.0,220.7,9.5,25.700000000000003,202.7,101.0,37.6,9.5,20.0,0.0,NS,2009,4,105,16
2009-04-23,-2.17079,0.9,5.800000000000001,0.0282,10.9,3390000.0,13.1,4060000.0,10.210000000000036,1.8900000000000432,13.310000000000002,0.8900000000000432,25.4,193.3,8.8,22.5,187.8,94.6,35.9,4.2,21.0,0.0,S,2009,4,113,17
2009-05-01,-0.705275,0.9,6.5,0.0488,15.9,4920000.0,20.0,6170000.0,9.190000000000056,3.670000000000016,9.910000000000023,2.730000000000018,23.4,209.2,4.4,20.9,202.7,84.7,30.6,-0.6,15.2,0.0,NS,2009,5,121,18
2009-05-09,-1.98586,0.9,5.9,0.0345,12.6,3890000.0,14.6,4500000.0,8.79000000000002,3.250000000000057,11.410000000000023,2.970000000000028,24.200000000000003,200.6,8.5,20.9,198.4,89.30000000000001,35.5,0.0,17.8,0.0,S,2009,5,129,19
2009-05-17,-2.01409,0.85,3.2,0.0356,9.0,2770000.0,12.6,3880000.0,8.450000000000045,4.590000000000032,8.430000000000007,5.170000000000016,23.3,205.6,6.5,19.200000000000003,179.5,84.9,27.200000000000003,-1.0,12.6,0.0,S,2009,5,137,20
2009-05-25,-2.6083,0.87,5.4,0.0254,7.9,2460000.0,10.2,3170000.0,6.590000000000032,1.7900000000000205,5.850000000000023,1.2900000000000205,23.5,246.7,9.2,24.200000000000003,201.3,86.60000000000001,28.700000000000003,3.6,17.3,0.0,S,2009,5,145,22
2009-06-02,-0.187974,0.31,0.7000000000000001,0.0196,7.2,2220000.0,8.6,2680000.0,0.0,2.550000000000012,0.0,1.7500000000000568,111.3,270.3,94.7,112.2,232.3,164.10000000000002,129.3,4.8,13.8,0.2,NS,2009,6,153,23
2009-06-10,0.0613733,0.89,5.0,0.0223,8.1,2510000.0,10.4,3240000.0,3.550000000000012,0.8500000000000227,3.090000000000032,0.5500000000000114,25.4,241.4,2.5,22.700000000000003,158.5,62.2,13.7,0.7,7.8,12.4,NS,2009,6,161,24
2009-06-18,-2.78955,0.9,6.6000000000000005,0.0264,10.7,3310000.0,12.4,3830000.0,5.670000000000016,3.410000000000025,5.550000000000011,2.7100000000000364,24.6,215.6,6.9,22.8,179.4,61.8,24.700000000000003,-2.9,12.8,0.0,S,2009,6,169,25
2009-06-26,-2.99007,0.62,1.4,0.0139,8.1,2530000.0,9.0,2790000.0,5.03000000000003,0.0,0.0,0.0,66.10000000000001,175.8,67.0,69.3,174.0,95.8,67.4,4.3,13.7,2.4,S,2009,6,177,26
2009-07-04,-3.46311,0.9,6.800000000000001,0.0224,9.0,2790000.0,11.3,3500000.0,3.550000000000012,0.1700000000000159,3.3700000000000045,0.4900000000000091,26.6,231.3,9.3,26.3,180.4,61.2,18.8,3.2,8.0,0.0,S,2009,7,185,27
2009-07-12,0.471954,0.9,5.7,0.0214,8.4,2610000.0,10.8,3360000.0,3.6100000000000136,1.1300000000000523,4.03000000000003,1.4700000000000273,15.7,216.9,2.6,15.6,202.1,71.2,24.9,6.0,13.5,0.8,NS,2009,7,193,28
2009-07-20,-2.48209,0.24,0.4,0.0253,8.8,2720000.0,11.9,3680000.0,4.470000000000027,-0.0899999999999749,4.890000000000043,-0.75,21.700000000000003,203.5,7.6,19.8,180.5,79.7,25.700000000000003,3.0,13.5,0.2,S,2009,7,201,30
2009-07-28,2.25636,0.61,1.4,0.0211,8.1,2510000.0,10.6,3310000.0,1.910000000000025,0.3300000000000409,0.0,0.410000000000025,48.8,158.70000000000002,50.1,50.5,152.70000000000002,92.3,55.7,2.5,8.3,3.4,NS,2009,7,209,31
2009-08-05,1.0296,0.86,5.2,0.0252,8.200000000000001,2550000.0,12.8,3960000.0,4.630000000000052,-0.0499999999999545,4.130000000000052,-0.25,27.3,253.5,6.300000000000001,26.8,223.2,82.80000000000001,28.0,2.1,12.4,0.2,NS,2009,8,217,32
2009-08-13,1.14334,0.84,3.1,0.0359,9.7,3000000.0,17.7,5480000.0,7.930000000000007,2.050000000000012,8.250000000000057,1.7900000000000205,23.1,179.9,7.9,20.700000000000003,173.4,83.5,32.2,5.1,9.8,4.6,NS,2009,8,225,33
