MOD21A2.A2000049.h30v12.006.2020041212514.QC_Night,MOD21A2,A2000049,Lat-33.6152Lon150.7236Samp9Line9,2020041212514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOD21A2.A2000057.h30v12.006.2020037222620.QC_Night,MOD21A2,A2000057,Lat-33.6152Lon150.7236Samp9Line9,2020037222620,112.0,112.0,112.0,112.0,112.0,112.0,112.0,160.0,160.0,112.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,112.0,176.0,112.0,160.0,160.0,160.0,160.0,160.0,112.0,112.0,160.0,160.0,160.0,160.0,160.0,112.0,112.0,112.0,112.0,160.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,161.0,112.0,112.0,113.0,113.0,113.0,113.0
MOD21A2.A2000065.h30v12.006.2020038181240.QC_Night,MOD21A2,A2000065,Lat-33.6152Lon150.7236Samp9Line9,2020038181240,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,49.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,49.0,49.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,49.0,49.0,49.0,2.0,2.0,2.0,2.0,2.0,2.0,49.0,49.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,49.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
MOD21A2.A2000073.h30v12.006.2020040195024.QC_Night,MOD21A2,A2000073,Lat-33.6152Lon150.7236Samp9Line9,2020040195024,33.0,2.0,33.0,33.0,33.0,33.0,2.0,2.0,2.0,2.0,33.0,33.0,145.0,145.0,145.0,145.0,145.0,2.0,145.0,145.0,145.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,49.0,49.0,49.0,49.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
MOD21A2.A2000081.h30v12.006.2020040195142.QC_Night,MOD21A2,A2000081,Lat-33.6152Lon150.7236Samp9Line9,2020040195142,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,2.0,2.0,2.0,2.0,2.0,177.0,177.0,177.0,177.0,2.0,2.0,2.0,2.0,2.0,177.0,177.0,177.0,2.0,2.0,2.0,2.0,2.0,113.0,177.0,177.0,2.0,2.0,2.0,2.0,2.0,113.0,113.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
MOD21A2.A2000089.h30v12.006.2020041214954.QC_Night,MOD21A2,A2000089,Lat-33.6152Lon150.7236Samp9Line9,2020041214954,112.0,112.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,112.0,113.0,113.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,113.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,113.0,113.0,113.0,112.0,112.0,112.0,112.0,112.0,112.0,113.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0
MOD21A2.A2000097.h30v12.006.2020041043028.QC_Night,MOD21A2,A2000097,Lat-33.6152Lon150.7236Samp9Line9,2020041043028,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,176.0,176.0,177.0,177.0,161.0,161.0,177.0,177.0,177.0,176.0,177.0,160.0,160.0,161.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,2.0,2.0,2.0,177.0,177.0,177.0,161.0,161.0,240.0,240.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,176.0,176.0,177.0,177.0,177.0,240.0,240.0,240.0,176.0,176.0,177.0,177.0,240.0,240.0,240.0,240.0,240.0
MOD21A2.A2000105.h30v12.006.2020041073337.QC_Night,MOD21A2,A2000105,Lat-33.6152Lon150.7236Samp9Line9,2020041073337,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0
MOD21A2.A2000113.h30v12.006.2020041223114.QC_Night,MOD21A2,A2000113,Lat-33.6152Lon150.7236Samp9Line9,2020041223114,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0
MOD21A2.A2000121.h30v12.006.2020042021543.QC_Night,MOD21A2,A2000121,Lat-33.6152Lon150.7236Samp9Line9,2020042021543,160.0,160.0,160.0,160.0,160.0,160.0,160.0,161.0,161.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,161.0,160.0,160.0,160.0,160.0,160.0,160.0,161.0,160.0,160.0,160.0,160.0,160.0,161.0,161.0,161.0,161.0,161.0,161.0,160.0,160.0,161.0,161.0,161.0,161.0,161.0,2.0,177.0,160.0,161.0,161.0,161.0,161.0,161.0,2.0,177.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,160.0,160.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
MOD21A2.A2000129.h30v12.006.2020042173320.QC_Night,MOD21A2,A2000129,Lat-33.6152Lon150.7236Samp9Line9,2020042173320,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,240.0,176.0,240.0,176.0,176.0,240.0,240.0,176.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,176.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
MOD21A2.A2000137.h30v12.006.2020042231122.QC_Night,MOD21A2,A2000137,Lat-33.6152Lon150.7236Samp9Line9,2020042231122,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,177.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,177.0,177.0,176.0,176.0,176.0,176.0,176.0,176.0,177.0,177.0,177.0,176.0,176.0,176.0,177.0,177.0,177.0,177.0,177.0,177.0,176.0,176.0,177.0,240.0,240.0,177.0,176.0,176.0,176.0,177.0,240.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,240.0,177.0,177.0,177.0,176.0,177.0,177.0,177.0,177.0,177.0,176.0,176.0,176.0,177.0,177.0,177.0,240.0,240.0,240.0,176.0,176.0,177.0,177.0,177.0,240.0,240.0,240.0
MOD21A2.A2000145.h30v12.006.2020043015846.QC_Night,MOD21A2,A2000145,Lat-33.6152Lon150.7236Samp9Line9,2020043015846,176.0,176.0,176.0,176.0,176.0,176.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,177.0,176.0,176.0,240.0,240.0,240.0,240.0,240.0,176.0,176.0,176.0,240.0,240.0,240.0,240.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,177.0,176.0,176.0,176.0,176.0,176.0,176.0,177.0,177.0,177.0,176.0,176.0,176.0,176.0,176.0,177.0,177.0,177.0,177.0
MOD21A2.A2000153.h30v12.006.2020045222422.QC_Night,MOD21A2,A2000153,Lat-33.6152Lon150.7236Samp9Line9,2020045222422,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0
MOD21A2.A2000161.h30v12.006.2020046022020.QC_Night,MOD21A2,A2000161,Lat-33.6152Lon150.7236Samp9Line9,2020046022020,176.0,176.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,176.0,176.0
MOD21A2.A2000169.h30v12.006.2020048002322.QC_Night,MOD21A2,A2000169,Lat-33.6152Lon150.7236Samp9Line9,2020048002322,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
MOD21A2.A2000177.h30v12.006.2020048053530.QC_Night,MOD21A2,A2000177,Lat-33.6152Lon150.7236Samp9Line9,2020048053530,2.0,2.0,2.0,240.0,240.0,177.0,177.0,177.0,161.0,2.0,2.0,2.0,2.0,177.0,177.0,177.0,161.0,161.0,2.0,2.0,177.0,177.0,177.0,177.0,161.0,161.0,161.0,2.0,2.0,177.0,177.0,161.0,161.0,161.0,161.0,161.0,177.0,177.0,177.0,177.0,161.0,161.0,2.0,240.0,2.0,161.0,161.0,161.0,161.0,161.0,2.0,2.0,2.0,240.0,161.0,161.0,161.0,161.0,240.0,240.0,240.0,240.0,240.0,161.0,161.0,240.0,240.0,240.0,240.0,177.0,177.0,240.0,240.0,240.0,240.0,240.0,176.0,177.0,240.0,240.0,161.0
MOD21A2.A2000185.h30v12.006.2020048083814.QC_Night,MOD21A2,A2000185,Lat-33.6152Lon150.7236Samp9Line9,2020048083814,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,176.0,177.0,177.0,177.0,176.0,240.0,240.0,240.0,240.0,240.0,177.0,177.0,176.0,240.0,240.0,240.0,240.0,240.0,176.0,176.0,176.0,240.0,240.0,240.0,240.0,240.0,176.0,176.0,240.0,240.0,240.0,240.0,240.0,240.0,177.0
MOD21A2.A2000193.h30v12.006.2020051211117.QC_Night,MOD21A2,A2000193,Lat-33.6152Lon150.7236Samp9Line9,2020051211117,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,177.0,176.0,176.0,176.0,176.0,176.0,177.0,177.0,177.0,176.0
MOD21A2.A2000201.h30v12.006.2020048201052.QC_Night,MOD21A2,A2000201,Lat-33.6152Lon150.7236Samp9Line9,2020048201052,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
MOD21A2.A2000209.h30v12.006.2020048232125.QC_Night,MOD21A2,A2000209,Lat-33.6152Lon150.7236Samp9Line9,2020048232125,177.0,177.0,177.0,176.0,176.0,176.0,177.0,177.0,177.0,177.0,177.0,177.0,176.0,176.0,176.0,177.0,177.0,177.0,177.0,176.0,176.0,177.0,177.0,177.0,176.0,176.0,176.0,176.0,176.0,176.0,177.0,177.0,176.0,176.0,176.0,176.0,177.0,177.0,177.0,176.0,177.0,177.0,177.0,176.0,176.0,177.0,177.0,177.0,177.0,177.0,176.0,176.0,177.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,177.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,177.0,177.0,176.0,176.0,176.0,176.0,176.0,176.0,177.0,177.0,176.0
MOD21A2.A2000217.h30v12.006.2020049001326.QC_Night,MOD21A2,A2000217,Lat-33.6152Lon150.7236Samp9Line9,2020049001326,177.0,177.0,177.0,177.0,2.0,240.0,240.0,240.0,240.0,177.0,177.0,177.0,2.0,240.0,240.0,240.0,240.0,240.0,177.0,240.0,240.0,240.0,240.0,2.0,2.0,2.0,2.0,177.0,177.0,240.0,240.0,2.0,2.0,2.0,2.0,177.0,177.0,240.0,240.0,2.0,2.0,2.0,2.0,2.0,2.0,240.0,240.0,2.0,240.0,2.0,2.0,2.0,2.0,2.0,177.0,177.0,177.0,177.0,2.0,2.0,2.0,2.0,2.0,177.0,177.0,177.0,2.0,2.0,2.0,240.0,2.0,2.0,177.0,177.0,177.0,177.0,177.0,177.0,2.0,2.0,2.0
MOD21A2.A2000225.h30v12.006.2020049163335.QC_Night,MOD21A2,A2000225,Lat-33.6152Lon150.7236Samp9Line9,2020049163335,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
MOD21A2.A2000233.h30v12.006.2020050220104.QC_Night,MOD21A2,A2000233,Lat-33.6152Lon150.7236Samp9Line9,2020050220104,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0
MOD21A2.A2000241.h30v12.006.2020051033356.QC_Night,MOD21A2,A2000241,Lat-33.6152Lon150.7236Samp9Line9,2020051033356,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,177.0,177.0,176.0
MOD21A2.A2000249.h30v12.006.2020051065931.QC_Night,MOD21A2,A2000249,Lat-33.6152Lon150.7236Samp9Line9,2020051065931,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,177.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,177.0,176.0,176.0,176.0,177.0,177.0,176.0,176.0,176.0,176.0,176.0,176.0,177.0,177.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,240.0,176.0,176.0,176.0,176.0,176.0,176.0
MOD21A2.A2000257.h30v12.006.2020051185121.QC_Night,MOD21A2,A2000257,Lat-33.6152Lon150.7236Samp9Line9,2020051185121,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0
MOD21A2.A2000265.h30v12.006.2020052004152.QC_Night,MOD21A2,A2000265,Lat-33.6152Lon150.7236Samp9Line9,2020052004152,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,177.0,176.0,176.0,176.0,176.0,176.0,176.0,177.0,177.0,161.0,176.0,176.0,177.0,176.0,176.0,176.0,176.0,177.0,177.0,176.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,177.0,177.0
MOD21A2.A2000273.h30v12.006.2020052035832.QC_Night,MOD21A2,A2000273,Lat-33.6152Lon150.7236Samp9Line9,2020052035832,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,177.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,177.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0
MOD21A2.A2000281.h30v12.006.2020052180549.QC_Night,MOD21A2,A2000281,Lat-33.6152Lon150.7236Samp9Line9,2020052180549,240.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0
MOD21A2.A2000289.h30v12.006.2020052230646.QC_Night,MOD21A2,A2000289,Lat-33.6152Lon150.7236Samp9Line9,2020052230646,240.0,240.0,240.0,240.0,240.0,240.0,240.0,176.0,176.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,176.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,176.0
MOD21A2.A2000297.h30v12.006.2020053015953.QC_Night,MOD21A2,A2000297,Lat-33.6152Lon150.7236Samp9Line9,2020053015953,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,240.0,240.0
