product, band, modis_date, dt, value_min, value_max, value_sum, value_range, value_mean, value_variance, value_standard_deviation, pixels_total, pixels_pass_qa, pixels_pass_qa_per_cent, proc_date, value_center
MOD09A1,sur_refl_b06,A2000049,2000-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289,0,0.0,2020041205005,F
MOD09A1,sur_refl_b06,A2000057,2000-02-26,0.0644,0.3149,34.7992,0.2505,0.1204,0.0015,0.0385,289,289,100.0,2020037221349,0.1196
MOD09A1,sur_refl_b06,A2000065,2000-03-05,0.0729,0.3109,32.6084,0.238,0.1136,0.0013,0.0366,289,287,99.31,2020038171353,0.1109
MOD09A1,sur_refl_b06,A2000073,2000-03-13,0.0815,0.2955,34.4547,0.214,0.1205,0.0014,0.037,289,286,98.96,2020040191419,0.1094
MOD09A1,sur_refl_b06,A2000081,2000-03-21,0.0633,0.276,30.0186,0.2127,0.1039,0.0011,0.0335,289,289,100.0,2020040191306,0.1024
MOD09A1,sur_refl_b06,A2000089,2000-03-29,0.0672,0.2725,29.0857,0.2053,0.1006,0.0012,0.0343,289,289,100.0,2020041210159,0.0999
MOD09A1,sur_refl_b06,A2000097,2000-04-06,0.0674,0.2539,28.5695,0.1865,0.0989,0.0011,0.0328,289,289,100.0,2020041041833,0.0997
MOD09A1,sur_refl_b06,A2000105,2000-04-14,0.0591,0.244,22.3826,0.1849,0.091,0.0008,0.0276,289,246,85.12,2020041072415,0.0871
MOD09A1,sur_refl_b06,A2000113,2000-04-22,0.0604,0.2544,26.8181,0.194,0.0928,0.001,0.0322,289,289,100.0,2020041220338,0.0946
MOD09A1,sur_refl_b06,A2000121,2000-04-30,0.0448,0.2312,13.0458,0.1864,0.1134,0.0017,0.041,289,115,39.79,2020042020057,0.1266
MOD09A1,sur_refl_b06,A2000129,2000-05-08,0.0579,0.2289,27.4222,0.171,0.0949,0.0009,0.0296,289,289,100.0,2020042170109,0.094
MOD09A1,sur_refl_b06,A2000137,2000-05-16,0.0413,0.1869,21.9012,0.1456,0.0758,0.0007,0.026,289,289,100.0,2020042225036,0.0413
MOD09A1,sur_refl_b06,A2000145,2000-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289,0,0.0,2020043014527,F
MOD09A1,sur_refl_b06,A2000153,2000-06-01,0.0396,0.1349,18.9101,0.0953,0.0798,0.0003,0.0164,289,237,82.01,2020045215048,0.087
MOD09A1,sur_refl_b06,A2000161,2000-06-09,0.0449,0.1743,20.4065,0.1294,0.0729,0.0004,0.0188,289,280,96.89,2020046020335,0.0774
MOD09A1,sur_refl_b06,A2000169,2000-06-17,0.0532,0.1699,23.2769,0.1167,0.0935,0.0004,0.0199,289,249,86.16,2020047235040,0.0836
MOD09A1,sur_refl_b06,A2000177,2000-06-25,0.0369,0.1974,21.2935,0.1605,0.0737,0.0004,0.0211,289,289,100.0,2020048052135,0.0719
MOD09A1,sur_refl_b06,A2000185,2000-07-03,0.0398,0.1698,20.1606,0.13,0.0698,0.0005,0.0213,289,289,100.0,2020048082123,0.0548
MOD09A1,sur_refl_b06,A2000193,2000-07-11,0.0482,0.1991,22.4231,0.1509,0.0776,0.0004,0.021,289,289,100.0,2020051202034,0.0774
MOD09A1,sur_refl_b06,A2000201,2000-07-19,0.0299,0.1777,23.2488,0.1478,0.0861,0.0006,0.0245,289,270,93.43,2020048195934,0.0843
MOD09A1,sur_refl_b06,A2000209,2000-07-27,0.0442,0.2341,26.3571,0.1899,0.0915,0.0009,0.0294,289,288,99.65,2020048230434,0.1467
MOD09A1,sur_refl_b06,A2000217,2000-08-04,0.0456,0.2338,26.7406,0.1882,0.0932,0.0008,0.0284,289,287,99.31,2020049000121,0.0894
MOD09A1,sur_refl_b06,A2000225,2000-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289,0,0.0,2020049162705,F
