MOD15A2H.A2000049.h29v12.006.2020041210522.Fpar_500m,MOD15A2H,A2000049,Lat-37.422222Lon144.094444Samp17Line17,2020041210522,F,F,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.11,0.11,0.11,0.06,0.06,0.05,F,F,F,F,F,F,F,F,0.1,0.1,0.1,0.11,0.13,0.06,0.07,0.05,F,F,F,F,F,F,F,F,F,0.13,0.13,0.13,0.13,0.12,0.12,0.1,F,F,F,F,F,F,F,F,F,F,F,F,F,0.12,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.06,0.06,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.1,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.11,0.11,F,F,F,F,F,F,F,F,F,F,F,F,F,0.11,0.06,0.08,F,F,F,F,F,F,F,F,F,F,F,F,F,0.14,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.1,0.31,0.24,F,0.26,0.26,0.26,F,F,F,F,F,F,F,F,F,F,F,0.86,0.81,0.81,0.81,0.44,0.44,F,F,F,F,F,F,F,F,0.86,0.86,0.86,0.84,0.84,0.84,0.84,0.16,0.16,F,F,F,F,F,F,F,F,0.25,F,F,F,F,F,F,0.16,F,F,F,F,F,0.35,0.35,0.25,0.25,F,F,F,F,F,F,F,F,F,F,F,F,0.35,0.22,0.05,0.11,0.11,0.11,0.11,F,F,F,F,F,F,F,F,F,F,0.22,0.05,0.04,0.09,0.2,0.1,F,F,F,F,F,F,F,F,F,0.18,0.18,0.23,0.17,0.11,F,F,F,F,F,F,F,F,F,F,F
MOD15A2H.A2001209.h29v12.006.2020063052522.Lai_500m,MOD15A2H,A2001209,Lat-37.422222Lon144.094444Samp17Line17,2020063052522,0.9,2.2,1.6,1.6,1.4,1.7,2.4,3.3,3.1,3.1,3.0,2.2,2.2,3.5,1.9,F,F,2.2,1.6,1.2,2.0,1.7,2.2,3.3,2.1,2.0,2.5,2.4,2.7,1.5,2.7,5.4,F,F,2.2,2.4,1.4,1.7,2.2,1.4,1.6,1.8,2.3,2.4,2.3,2.2,2.6,4.8,F,F,F,1.7,1.4,2.3,5.5,4.1,2.5,1.8,2.3,2.6,1.6,6.8,1.9,4.8,F,F,F,F,2.5,3.1,3.1,2.7,2.5,2.1,2.6,1.8,2.0,1.3,1.9,2.9,F,F,F,F,F,2.8,3.6,3.1,2.4,2.4,1.3,1.0,2.0,1.5,1.6,F,F,F,F,F,6.0,1.8,2.5,1.4,1.0,2.3,1.5,0.6,1.9,2.0,F,F,F,F,F,F,2.8,2.2,1.8,0.8,1.0,1.6,2.2,2.1,2.0,F,F,F,F,F,F,F,2.5,1.2,1.8,F,1.4,2.8,3.7,3.1,4.9,0.2,0.4,F,F,F,F,5.5,2.3,1.6,1.0,5.3,F,1.9,5.0,3.1,0.1,0.2,0.4,F,F,F,4.9,1.4,1.2,1.1,F,F,3.0,F,5.0,4.9,0.7,F,F,F,F,3.0,3.0,F,F,F,F,F,3.7,2.5,3.0,F,0.1,0.1,3.0,F,2.7,1.1,F,F,F,F,F,F,2.1,F,3.0,F,4.6,0.4,3.0,F,F,F,F,F,0.9,F,1.3,F,2.1,F,2.3,F,F,3.3,F,F,F,F,F,1.0,0.9,1.4,1.3,F,F,F,F,2.3,F,F,0.6,0.8,0.8,0.7,F,0.9,0.8,0.9,1.0,1.1,2.9,2.5,F,F,F,F,1.3,0.8,0.8,0.7,F,0.9,1.0,1.0,1.4,1.4,F,F,F,F,F,F,F,F,1.1,1.1,1.6,1.6,1.4,F,F,F,F,F,F,1.0,1.0,3.2,1.3,F,F
MOD15A2H.A2001217.h29v12.006.2020063103745.Fpar_500m,MOD15A2H,A2001217,Lat-37.422222Lon144.094444Samp17Line17,2020063103745,0.75,0.78,0.75,0.75,0.8,0.77,0.8,0.83,0.82,0.86,0.88,0.85,0.87,0.87,0.81,0.9,0.9,0.79,0.75,0.67,0.78,0.74,0.88,0.77,0.83,0.85,0.84,0.83,0.79,0.68,0.87,0.9,0.9,0.9,0.81,0.84,0.81,0.78,0.82,0.72,0.78,0.74,0.81,0.84,0.85,0.86,0.81,0.9,0.9,0.9,F,0.81,0.8,0.9,0.89,0.89,0.82,0.78,0.87,0.87,0.88,0.87,0.9,0.88,F,0.87,0.9,0.9,0.8,0.9,0.89,0.82,0.8,0.82,0.79,0.86,0.94,0.85,0.72,0.88,0.88,0.9,0.9,0.9,0.9,0.93,0.86,0.84,0.82,0.82,0.77,0.72,0.7,0.69,0.75,0.89,0.9,0.9,F,F,0.9,0.8,0.82,0.72,0.78,0.78,0.69,0.69,0.72,0.76,0.89,0.9,0.9,F,F,F,0.9,0.81,0.78,0.64,0.53,0.61,0.74,0.79,0.76,0.89,0.89,F,F,F,F,0.9,0.8,0.75,0.79,0.86,0.64,0.84,0.88,0.88,0.87,0.87,F,F,F,F,0.9,0.89,0.85,0.75,0.77,0.87,0.87,0.78,0.89,0.89,0.89,F,F,F,F,F,0.9,0.84,0.94,0.82,0.89,0.14,0.13,F,0.89,0.89,0.9,0.9,F,F,F,F,F,0.89,0.88,0.89,0.86,0.86,0.8,0.8,0.8,0.9,F,0.9,F,F,F,F,F,0.85,0.85,0.82,F,0.9,0.9,0.8,0.07,F,0.9,0.9,0.9,F,F,F,0.87,0.89,0.81,0.88,0.88,0.9,0.85,0.22,0.16,0.13,F,0.9,F,F,F,F,0.9,0.81,0.76,0.88,0.88,0.89,0.89,0.9,0.16,F,0.77,0.77,F,F,F,F,0.9,0.67,0.71,0.62,0.73,0.85,0.89,0.9,F,F,0.77,0.17,0.13,F,F,F,0.89,0.72,0.82,0.72,0.87,0.89,0.89,0.9,0.9,0.54,0.15,0.13,0.12,0.08,F,F,F,0.89,0.92,0.89,0.9,0.9,0.89,0.9,0.9,0.15,0.07,0.15,0.08,0.08,F
MOD15A2H.A2001217.h29v12.006.2020063103745.Lai_500m,MOD15A2H,A2001217,Lat-37.422222Lon144.094444Samp17Line17,2020063103745,1.7,2.0,1.8,1.8,2.1,1.9,2.0,2.4,2.3,2.9,3.4,2.7,3.0,3.0,2.1,6.5,6.5,2.0,1.8,1.3,1.9,1.7,3.2,1.8,2.3,2.7,2.6,2.4,2.0,1.2,2.6,6.9,6.8,6.8,2.2,2.5,2.1,2.0,2.3,1.6,2.0,1.6,2.2,2.5,2.6,3.0,2.2,6.1,6.9,6.9,F,2.1,2.1,3.7,3.7,3.7,2.3,2.0,3.2,3.2,3.3,3.1,3.0,4.6,F,4.4,6.9,6.6,2.1,3.7,3.7,2.3,2.1,2.3,2.1,2.9,6.5,2.6,1.6,4.8,4.8,6.9,6.9,6.0,6.0,5.1,2.9,2.5,2.3,2.3,1.8,1.6,1.5,1.5,1.8,4.9,6.8,6.8,F,F,6.3,2.0,2.3,1.6,2.0,2.0,1.4,1.2,1.6,1.9,4.9,6.9,6.9,F,F,F,6.5,2.1,1.9,1.1,0.9,1.2,1.8,2.1,1.9,5.0,5.0,F,F,F,F,6.9,2.1,1.4,2.0,4.0,1.3,3.1,4.7,4.7,4.6,4.6,F,F,F,F,6.5,5.1,2.5,1.4,1.5,4.0,4.0,1.9,5.3,5.3,5.0,F,F,F,F,F,6.9,2.5,5.6,2.2,5.0,0.2,0.2,F,5.0,4.9,6.8,6.8,F,F,F,F,F,5.1,4.7,5.0,3.5,3.5,2.5,2.5,2.5,6.9,F,6.8,F,F,F,F,F,3.3,3.3,2.7,F,6.9,6.1,2.5,0.1,F,6.9,6.9,6.9,F,F,F,4.6,5.6,2.2,4.8,4.7,6.9,3.3,0.4,0.2,0.2,F,6.8,F,F,F,F,5.7,2.2,1.8,4.7,4.7,5.0,5.0,6.9,0.2,F,2.2,2.2,F,F,F,F,6.5,1.4,1.6,1.2,1.7,2.4,5.3,6.2,F,F,2.2,0.3,0.2,F,F,F,5.0,1.6,2.2,1.6,3.3,2.9,5.1,6.2,6.5,1.1,0.2,0.2,0.2,0.1,F,F,F,5.1,4.6,5.1,6.9,6.0,5.1,6.8,6.5,0.2,0.1,0.2,0.1,0.1,F
MOD15A2H.A2001225.h29v12.006.2020063143146.Fpar_500m,MOD15A2H,A2001225,Lat-37.422222Lon144.094444Samp17Line17,2020063143146,0.66,0.66,0.62,0.66,0.66,0.66,0.66,0.78,0.78,0.78,0.78,0.71,0.71,0.71,0.75,0.9,F,0.7,0.65,0.65,0.65,0.65,0.71,0.71,0.71,0.78,0.7,0.7,0.7,0.6,0.75,F,F,F,0.7,0.7,0.7,0.7,0.65,0.65,0.65,0.65,0.74,0.74,0.74,0.74,0.36,F,F,F,F,0.64,0.64,0.71,0.71,0.71,0.65,0.76,0.76,0.76,0.74,0.74,0.67,F,F,F,F,F,0.63,0.75,0.75,0.75,0.75,0.67,0.67,0.67,0.67,0.36,0.67,F,F,F,F,F,F,0.75,0.75,0.75,0.65,0.65,0.65,0.67,0.67,0.6,0.6,F,F,F,F,F,F,0.57,0.7,0.7,0.55,0.55,0.55,0.46,0.6,0.6,F,F,F,F,F,F,F,0.58,0.58,0.43,0.51,0.59,0.59,0.58,0.58,F,F,F,F,F,F,F,0.61,0.54,0.61,0.9,0.55,0.83,0.83,F,F,F,F,F,F,F,F,0.9,0.68,0.55,0.54,F,F,0.55,F,F,F,F,F,F,F,F,F,0.65,0.73,0.65,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.52,0.37,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.37,0.25,F,F,F,F,F,F,F,F,0.52,F,F,F,F,F,F,0.42,0.65,F,F,F,F,F,F,0.57,0.57,F,F,F,F,F,0.63,0.7,0.73,0.72,F,F,F,F,F,0.33,0.6,0.57,0.56,0.58,F,0.74,0.74,0.74,0.73,0.69,0.73,F,F,F,F,0.41,0.6,0.67,0.8,0.67,F,0.82,0.77,0.74,0.78,0.74,0.73,0.68,F,F,0.51,F,0.74,0.9,0.9,0.9,F,0.75,0.77,0.61,0.75,0.73,0.73,0.68,0.69
MOD15A2H.A2001225.h29v12.006.2020063143146.Lai_500m,MOD15A2H,A2001225,Lat-37.422222Lon144.094444Samp17Line17,2020063143146,1.4,1.4,1.2,1.4,1.4,1.4,1.4,2.0,2.0,2.0,2.0,1.6,1.6,1.6,1.8,5.7,F,1.5,1.3,1.3,1.3,1.3,1.6,1.6,1.6,2.0,1.5,1.5,1.5,1.0,1.8,F,F,F,1.5,1.5,1.5,1.5,1.3,1.3,1.3,1.3,1.8,1.8,1.8,1.8,0.5,F,F,F,F,1.3,1.3,1.6,1.6,1.6,1.3,1.9,1.9,1.9,1.8,1.8,1.5,F,F,F,F,F,1.2,1.8,1.8,1.8,1.8,1.4,1.4,1.4,1.4,0.5,1.5,F,F,F,F,F,F,1.8,1.8,1.8,1.3,1.3,1.3,1.4,1.4,1.2,1.2,F,F,F,F,F,F,1.1,1.5,1.5,1.0,1.0,1.0,0.7,1.2,1.2,F,F,F,F,F,F,F,1.2,1.2,0.6,0.9,1.2,1.2,1.2,1.2,F,F,F,F,F,F,F,1.3,0.8,1.3,6.9,1.1,2.9,2.9,F,F,F,F,F,F,F,F,6.1,1.5,0.9,0.8,F,F,1.1,F,F,F,F,F,F,F,F,F,1.4,1.7,1.4,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,1.0,0.6,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.6,0.3,F,F,F,F,F,F,F,F,1.0,F,F,F,F,F,F,0.7,1.6,F,F,F,F,F,F,1.2,1.2,F,F,F,F,F,1.4,1.8,2.0,1.9,F,F,F,F,F,0.4,1.2,1.1,1.0,1.2,F,2.1,2.1,2.1,2.0,1.7,2.0,F,F,F,F,0.6,1.2,1.5,2.3,1.5,F,2.7,2.3,2.1,2.4,2.1,2.0,1.7,F,F,1.0,F,1.8,6.5,6.5,6.5,F,2.0,2.3,1.3,2.1,2.0,2.0,1.7,1.8
MOD15A2H.A2001233.h29v12.006.2020063184002.Fpar_500m,MOD15A2H,A2001233,Lat-37.422222Lon144.094444Samp17Line17,2020063184002,0.48,F,0.66,0.52,0.47,0.35,0.33,0.37,0.29,0.44,0.44,0.28,F,0.58,0.51,0.84,0.88,F,0.55,0.65,0.47,0.41,0.63,0.3,0.36,F,0.48,0.62,F,0.52,0.85,0.89,0.89,0.9,0.75,0.75,0.37,0.62,0.39,0.39,0.38,0.41,0.48,0.62,F,0.35,0.49,0.89,0.9,0.9,0.9,0.37,F,F,0.43,F,0.69,0.58,0.35,F,0.66,0.66,0.37,F,0.89,0.89,F,0.9,F,F,0.5,0.71,0.49,F,0.36,0.36,0.66,0.26,0.41,0.89,0.89,F,F,0.9,0.9,0.49,0.84,0.57,0.57,F,0.46,0.46,0.46,0.28,0.28,0.89,F,F,F,F,0.88,0.69,0.84,0.49,0.63,F,0.09,0.63,0.26,0.26,0.88,0.82,0.82,0.82,0.87,0.88,0.88,F,0.17,0.42,0.57,0.43,0.43,0.43,0.27,0.87,0.86,F,0.59,0.86,0.87,0.87,0.67,F,F,F,0.63,0.89,0.88,0.88,0.83,0.83,F,F,F,0.44,0.26,F,F,F,F,F,F,0.6,0.88,0.85,0.86,0.84,0.84,F,F,0.4,0.86,0.17,F,F,F,F,F,F,0.86,0.86,0.87,F,F,F,0.86,0.86,F,F,F,F,F,F,F,F,F,0.88,F,F,F,F,F,F,F,F,F,F,0.86,0.86,0.86,0.86,0.68,0.68,F,F,F,F,F,F,F,F,F,F,F,0.78,0.78,0.78,F,F,0.67,F,F,F,F,F,F,F,0.08,F,F,F,F,0.54,0.89,0.54,F,F,F,F,F,F,F,F,0.08,F,F,0.66,F,F,0.89,F,0.23,F,F,F,F,F,F,F,F,F,F,F,0.84,0.84,0.85,0.39,F,F,F,F,F,F,F,F,F,F,F,F,F,0.82,0.82,0.82,F,F,F,F,F
MOD15A2H.A2001233.h29v12.006.2020063184002.Lai_500m,MOD15A2H,A2001233,Lat-37.422222Lon144.094444Samp17Line17,2020063184002,0.7,F,1.4,1.1,1.0,0.5,0.6,0.5,0.5,0.7,0.7,0.3,F,1.0,0.9,3.2,4.9,F,1.0,1.3,1.0,0.6,1.2,0.5,0.5,F,0.7,1.1,F,0.7,2.5,5.2,5.2,6.2,1.8,1.8,0.5,1.1,0.6,0.6,0.6,0.6,0.7,1.1,F,0.6,0.8,5.2,6.2,6.2,6.2,0.5,F,F,0.6,F,1.4,1.0,0.5,F,1.8,1.8,0.9,F,5.1,5.1,F,6.2,F,F,0.8,1.5,0.8,F,0.5,0.5,1.8,0.5,0.7,5.0,5.1,F,F,6.5,6.5,0.8,3.6,1.0,1.0,F,1.0,1.0,1.0,0.6,0.6,5.2,F,F,F,F,4.8,1.5,3.6,1.0,1.2,F,0.1,1.0,0.6,0.6,4.9,2.9,2.7,2.7,4.2,4.8,4.8,F,0.2,0.7,1.0,1.0,1.0,1.0,0.5,4.1,3.8,F,1.3,3.8,3.8,3.8,1.4,F,F,F,1.2,5.5,4.5,4.4,2.9,2.9,F,F,F,0.9,0.4,F,F,F,F,F,F,1.1,4.1,3.3,3.6,3.1,3.1,F,F,0.7,3.3,0.2,F,F,F,F,F,F,3.7,3.7,3.7,F,F,F,3.3,3.3,F,F,F,F,F,F,F,F,F,4.3,F,F,F,F,F,F,F,F,F,F,4.2,4.2,4.2,4.2,2.2,2.2,F,F,F,F,F,F,F,F,F,F,F,3.0,3.0,3.0,F,F,1.6,F,F,F,F,F,F,F,0.1,F,F,F,F,1.5,5.0,1.5,F,F,F,F,F,F,F,F,0.1,F,F,2.1,F,F,5.0,F,0.3,F,F,F,F,F,F,F,F,F,F,F,3.7,3.7,3.2,0.7,F,F,F,F,F,F,F,F,F,F,F,F,F,3.6,3.6,3.6,F,F,F,F,F
MOD15A2H.A2001241.h29v12.006.2020063224635.Fpar_500m,MOD15A2H,A2001241,Lat-37.422222Lon144.094444Samp17Line17,2020063224635,0.74,0.76,0.74,0.78,0.79,0.7,0.8,0.87,0.84,0.84,0.93,0.93,0.86,0.88,0.85,0.89,0.89,0.76,0.82,0.85,0.85,0.84,0.76,0.87,0.84,0.81,0.93,0.87,0.87,0.78,0.85,0.89,0.89,0.9,0.87,0.86,0.85,0.86,0.75,0.75,0.74,0.74,0.94,0.94,0.87,0.86,0.83,0.89,0.89,0.89,0.9,0.86,0.86,0.89,0.88,0.89,0.84,0.74,0.94,0.85,0.85,0.86,0.76,0.89,0.89,0.89,0.9,0.89,0.89,0.84,0.84,0.84,0.84,0.86,0.86,0.85,0.85,0.87,0.72,0.88,0.89,0.89,0.89,0.89,0.89,0.84,0.93,0.74,0.85,0.83,0.73,0.73,0.74,0.71,0.74,F,0.89,0.9,0.9,0.89,0.89,0.78,0.93,0.74,0.74,0.72,0.72,0.58,0.81,0.72,0.85,0.89,0.89,0.9,0.9,0.9,0.89,0.82,0.78,0.57,0.62,0.68,0.76,0.82,0.76,0.88,0.89,0.89,0.9,0.9,0.9,0.9,0.78,0.69,0.72,0.88,0.73,0.88,0.88,0.84,0.84,0.89,0.89,0.89,F,0.9,0.9,0.89,0.75,0.74,0.79,0.88,0.88,0.8,0.89,0.89,0.89,0.89,F,F,0.9,0.9,0.9,0.83,0.94,0.81,0.89,F,0.89,0.89,0.85,0.89,0.89,0.89,F,F,F,F,F,0.89,0.89,F,F,0.88,F,F,F,0.9,0.9,0.9,0.9,F,F,F,F,0.82,0.87,0.9,0.88,0.88,0.89,0.76,F,F,F,0.9,0.9,0.9,F,F,0.86,0.89,0.71,0.83,F,0.83,0.83,0.88,0.88,0.36,0.77,F,0.9,F,F,F,0.86,0.83,0.76,0.86,0.88,0.89,0.85,0.85,0.66,0.36,0.83,0.83,F,F,F,F,0.85,0.63,0.69,0.64,0.58,0.84,0.89,F,0.66,0.31,0.9,0.25,0.83,F,F,0.82,F,0.75,0.81,0.85,0.92,0.82,0.9,0.89,0.34,0.3,0.9,0.27,0.84,0.23,F,0.82,F,0.88,0.92,0.89,0.89,0.89,0.89,0.89,F,0.3,0.87,0.84,0.84,0.13,0.84
MOD15A2H.A2001241.h29v12.006.2020063224635.Lai_500m,MOD15A2H,A2001241,Lat-37.422222Lon144.094444Samp17Line17,2020063224635,1.7,1.8,1.7,1.9,2.0,1.5,2.1,3.1,2.5,2.4,5.6,5.6,3.1,3.2,2.5,5.1,5.1,1.8,2.6,2.9,2.9,2.5,1.8,3.1,2.5,2.1,5.6,3.5,3.5,1.6,2.5,5.0,5.1,6.5,3.1,3.0,2.9,3.2,1.7,1.7,1.7,1.7,6.2,6.4,3.5,2.9,2.4,5.1,5.2,5.2,6.5,3.0,3.2,3.6,3.3,3.7,2.7,1.7,6.6,3.0,3.0,2.9,1.8,5.1,5.2,5.2,6.5,5.3,3.6,2.4,2.9,2.9,2.9,2.8,2.9,3.0,3.0,3.1,1.6,4.9,5.3,5.3,5.3,5.3,5.3,2.9,5.4,1.6,2.7,2.4,1.6,1.6,1.7,1.5,1.8,F,5.0,6.8,6.8,5.1,5.1,2.0,5.4,1.7,1.6,1.5,1.6,0.9,2.1,1.7,3.4,5.0,5.0,6.8,6.8,6.5,5.0,2.2,2.0,0.9,1.2,1.5,1.8,2.1,1.8,4.9,5.1,5.1,6.9,6.9,6.5,6.5,2.0,1.2,1.6,4.8,1.7,4.9,5.0,3.2,3.7,5.1,5.1,5.1,F,6.5,6.5,5.0,1.8,1.4,1.6,4.8,4.9,2.1,5.0,4.9,5.0,5.0,F,F,6.5,6.5,6.5,2.4,5.6,2.1,4.9,F,5.0,5.0,3.3,4.9,5.0,5.0,F,F,F,F,F,5.0,4.9,F,F,4.5,F,F,F,6.5,6.5,6.9,6.9,F,F,F,F,2.8,4.2,6.5,4.5,4.5,5.1,2.9,F,F,F,6.5,6.5,6.5,F,F,4.2,5.0,1.6,3.0,F,2.9,2.9,4.7,4.7,0.8,2.2,F,6.5,F,F,F,4.2,2.3,1.8,4.4,4.9,5.0,4.2,4.2,2.1,0.8,2.9,2.9,F,F,F,F,3.5,1.2,1.5,1.3,1.1,2.3,5.1,F,2.1,0.7,6.8,0.5,3.0,F,F,2.8,F,1.8,2.1,2.3,4.8,2.2,5.5,5.1,0.8,0.7,6.8,0.6,3.2,0.5,F,2.7,F,4.9,4.8,5.2,5.0,5.0,5.1,5.0,F,0.6,4.3,3.2,3.2,0.2,3.0
MOD15A2H.A2001249.h29v12.006.2020064023542.Fpar_500m,MOD15A2H,A2001249,Lat-37.422222Lon144.094444Samp17Line17,2020064023542,0.71,0.83,0.8,0.75,0.84,0.71,0.71,0.82,0.82,0.87,0.89,0.87,0.9,0.89,0.79,0.89,0.83,0.82,0.8,0.83,0.84,0.79,0.82,0.84,0.82,0.87,0.92,0.82,0.68,0.72,0.85,0.89,0.9,0.9,0.79,0.83,0.79,0.82,0.75,0.73,0.8,0.73,0.89,0.85,0.92,0.83,0.8,0.9,0.9,0.9,0.89,0.8,0.75,0.87,0.86,0.73,0.8,0.8,0.88,0.87,0.85,0.83,0.78,0.89,0.89,0.88,0.82,0.82,0.85,0.85,0.86,0.8,0.77,0.86,0.9,0.73,0.85,0.87,0.7,0.89,0.82,F,0.82,F,0.85,0.84,0.84,0.77,0.82,0.86,0.77,0.73,0.69,0.72,0.68,0.9,0.9,0.9,F,0.82,0.83,0.74,0.76,0.76,0.62,0.86,0.77,0.63,0.79,0.71,0.89,0.9,0.9,0.9,F,F,0.77,0.74,0.7,0.62,0.58,0.7,0.82,0.75,0.73,0.89,F,F,F,F,0.81,0.76,0.79,0.65,0.74,0.78,0.65,0.87,0.88,0.88,0.88,0.9,0.9,F,F,F,F,0.76,0.79,0.73,0.78,0.86,0.77,0.78,0.9,0.89,0.89,F,0.86,0.86,F,0.81,0.9,0.81,0.9,0.8,0.88,0.89,0.77,0.75,0.89,0.89,0.83,0.87,0.87,F,F,0.9,0.82,0.84,0.83,0.85,0.76,0.89,0.89,0.78,0.75,0.86,0.89,0.87,F,F,0.77,0.76,F,0.8,0.88,0.85,0.87,0.87,0.87,0.81,F,0.73,0.89,F,F,F,0.75,0.74,0.75,0.83,0.82,0.9,0.87,0.8,0.82,F,F,0.85,0.76,F,F,F,F,F,0.79,0.69,0.82,0.9,0.8,0.89,0.88,F,0.85,0.85,0.76,F,F,0.73,0.75,0.87,0.79,0.62,0.67,0.57,0.53,0.83,0.88,0.89,0.89,0.89,0.89,0.88,0.81,0.78,0.74,0.87,0.87,0.7,0.77,F,0.87,0.83,0.9,0.9,F,0.89,0.88,0.88,F,F,0.74,0.76,0.9,0.9,0.93,0.86,0.9,0.9,0.9,0.9,F,F,0.86,F,0.75,0.72,0.84
MOD15A2H.A2001249.h29v12.006.2020064023542.Lai_500m,MOD15A2H,A2001249,Lat-37.422222Lon144.094444Samp17Line17,2020064023542,1.5,3.2,2.2,2.3,3.3,1.5,1.5,2.4,3.0,3.9,4.4,4.1,4.6,4.5,2.8,5.0,3.7,3.1,2.2,3.2,3.3,2.0,2.4,3.3,2.4,3.9,5.3,3.1,1.9,1.8,3.4,5.1,6.9,6.9,2.7,3.2,2.0,3.1,2.4,1.7,2.1,2.2,4.5,3.6,5.5,3.3,2.9,6.9,6.9,6.9,5.4,2.8,1.7,4.0,3.8,1.7,2.1,2.1,4.1,4.0,3.7,3.3,2.7,5.0,5.0,5.1,3.6,3.6,2.9,2.9,3.8,2.8,1.9,3.8,4.7,1.7,3.7,4.0,2.2,5.0,3.5,F,3.6,F,4.0,2.9,2.9,1.9,3.0,3.7,1.9,1.7,1.5,2.2,2.0,6.9,6.9,6.9,F,3.6,3.7,2.4,1.8,1.8,1.2,3.7,1.9,1.0,2.7,2.3,5.4,6.9,6.9,6.9,F,F,3.0,2.4,2.2,1.0,1.4,2.1,3.0,2.5,2.4,5.0,F,F,F,F,3.3,2.9,2.8,1.6,2.4,3.1,1.9,4.4,4.9,4.9,4.9,6.9,6.9,F,F,F,F,2.9,2.8,1.8,2.1,4.4,2.9,2.7,6.0,5.5,5.0,F,4.3,4.3,F,3.3,6.9,3.0,4.8,2.8,5.3,5.3,2.9,2.7,5.0,5.5,3.8,4.9,4.9,F,F,6.9,3.5,4.0,3.8,4.0,2.8,5.3,5.3,3.1,2.7,4.2,5.2,4.9,F,F,2.9,2.9,F,3.4,5.1,4.0,4.7,4.7,4.8,3.3,F,2.5,5.2,F,F,F,2.7,2.7,2.8,3.7,3.1,5.8,4.7,3.3,3.5,F,F,4.1,2.8,F,F,F,F,F,3.1,2.1,3.1,5.8,3.3,5.4,5.3,F,4.1,4.1,2.8,F,F,2.5,2.8,4.5,3.1,1.6,2.0,1.4,1.3,3.0,5.3,5.4,5.4,5.7,5.7,5.3,3.4,3.1,2.7,4.5,4.5,2.0,2.6,F,4.3,3.0,6.3,6.0,F,5.7,5.3,5.3,F,F,2.7,2.8,6.0,5.9,5.9,4.4,5.8,5.8,6.0,6.0,F,F,4.5,F,2.7,2.4,3.9
MOD15A2H.A2001257.h29v12.006.2020064211749.Fpar_500m,MOD15A2H,A2001257,Lat-37.422222Lon144.094444Samp17Line17,2020064211749,0.76,0.76,0.81,0.78,0.77,0.76,0.75,0.75,0.83,0.86,0.86,0.84,0.9,0.62,0.88,0.88,0.88,0.76,0.79,0.79,0.77,0.78,0.78,0.72,0.77,0.86,0.86,0.84,0.74,0.73,0.81,0.89,0.88,0.88,0.81,0.79,0.81,0.75,0.75,0.72,0.71,0.71,0.82,0.82,0.82,0.79,0.82,0.9,0.88,0.88,0.88,0.79,0.81,0.81,0.87,0.87,0.74,0.87,0.87,0.65,0.82,0.81,0.8,0.89,0.88,0.88,0.88,0.88,0.8,0.77,0.77,0.73,0.83,0.87,0.87,0.65,0.64,0.74,0.71,0.89,0.89,0.89,0.89,0.86,0.87,0.89,0.89,0.76,0.83,0.83,0.76,0.76,0.74,0.75,0.71,0.89,0.89,0.89,0.89,0.86,0.87,0.71,0.73,0.73,0.71,0.71,0.76,0.68,0.7,0.76,0.86,0.88,0.86,0.86,0.85,0.85,0.85,0.77,0.7,0.51,0.62,0.73,0.77,0.77,0.72,0.87,0.86,0.86,0.86,0.86,0.85,0.85,0.8,0.7,0.78,0.87,0.74,0.89,0.9,0.9,0.89,0.86,F,F,0.85,0.85,0.85,0.9,0.84,0.7,0.63,0.87,0.83,0.75,0.9,0.9,0.86,0.86,F,F,0.85,0.86,0.86,0.79,0.91,0.63,0.89,0.85,0.85,0.84,0.89,0.88,0.87,0.85,F,F,0.84,0.84,0.85,0.89,0.89,0.87,0.87,0.85,0.88,0.84,0.81,0.87,0.85,0.85,0.85,0.83,0.83,0.85,0.85,0.85,0.9,0.9,0.87,0.85,0.88,0.85,0.85,0.82,0.86,0.85,0.85,0.83,0.81,0.81,0.85,0.9,0.79,0.87,0.87,0.87,0.87,0.87,0.82,0.79,0.79,0.85,0.84,0.85,0.85,0.85,0.88,0.79,0.71,0.88,0.89,0.91,0.87,0.85,0.85,0.83,0.85,0.85,0.84,0.79,0.82,0.85,0.88,0.7,0.71,0.68,0.69,0.71,0.9,0.9,0.85,0.87,0.85,0.88,0.84,0.79,0.82,0.85,0.85,0.75,0.65,0.71,0.86,0.82,0.91,0.89,0.85,0.87,0.89,0.89,0.85,0.88,0.82,0.82,0.84,0.89,0.86,0.9,0.9,0.88,0.9,0.89,0.85,0.85,0.88,0.84,0.88,0.81,0.87
