TIMESTAMP,NEE_VUT_REF,Fpar_500m,Lai_500m,Gpp_500m,ET_500m,LE_500m,PET_500m,PLE_500m,LST_Day_1km,LST_Night_1km,LSTE_Day_1KM,LSTE_Night_1KM,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b04,sur_refl_b05,sur_refl_b06,sur_refl_b07,Rainfall_BOM,Minimum_temperature_BOM,Maximum_temperature_BOM,target_class,year,month,day_of_year,week_of_year
2013-11-25,-4.56607,0.8200000000000001,4.2,0.0802,29.700000000000003,9110000.0,54.3,16650000.0,20.07000000000005,8.090000000000032,20.890000000000043,8.050000000000011,26.6,160.9,11.9,24.200000000000003,207.0,115.3,46.7,2.8,8.1,18.8,S,2013,11,329,48
2013-12-03,-0.0520092,0.78,3.7,0.0712,23.6,7270000.0,44.8,13790000.0,20.07000000000005,6.710000000000036,20.390000000000043,6.7900000000000205,41.5,213.1,19.1,38.0,259.90000000000003,151.8,63.400000000000006,0.0,10.1,29.6,NS,2013,12,337,49
2013-12-11,-2.12131,0.8300000000000001,4.4,0.1005,32.6,10020000.0,58.0,17820000.0,18.890000000000043,8.170000000000016,19.83000000000004,8.390000000000043,47.400000000000006,219.6,21.3,43.5,268.6,158.0,73.8,1.0,6.3,18.6,S,2013,12,345,50
2013-12-19,-0.925597,0.86,4.9,0.0818,33.800000000000004,10360000.0,54.5,16710000.0,27.29000000000002,12.79000000000002,27.850000000000023,9.910000000000023,23.6,169.4,11.2,23.1,194.3,99.7,33.6,0.0,14.7,36.9,NS,2013,12,353,51
2013-12-27,-4.92696,0.8300000000000001,4.3,0.0623,21.4,10520000.0,38.8,19030000.0,21.750000000000057,8.510000000000048,22.73000000000001,9.33000000000004,44.7,231.5,20.6,41.5,274.2,154.0,66.9,0.0,10.3,24.0,S,2013,12,361,52
2014-01-01,0.27697,0.5700000000000001,1.7000000000000002,0.0876,25.5,7850000.0,52.2,16060000.0,13.29000000000002,8.53000000000003,14.470000000000027,8.350000000000023,59.6,260.2,35.6,57.6,284.8,152.70000000000002,62.400000000000006,0.0,12.1,22.0,NS,2014,1,1,1
2014-01-09,-4.81795,0.77,3.5,0.048,20.3,6190000.0,66.60000000000001,20260000.0,29.750000000000057,18.450000000000045,32.05000000000001,20.21000000000004,35.800000000000004,208.8,15.7,33.9,235.3,130.1,47.900000000000006,0.0,11.5,30.4,S,2014,1,9,2
2014-01-17,-1.42589,0.88,5.9,0.1001,39.2,12010000.0,60.7,18590000.0,29.99000000000001,8.670000000000016,27.57000000000005,9.190000000000056,40.900000000000006,232.5,18.7,40.6,239.5,136.8,56.6,0.0,23.3,40.6,NS,2014,1,17,3
2014-01-25,-8.66362,0.85,4.9,0.077,36.0,11000000.0,62.5,19090000.0,28.470000000000027,14.510000000000048,29.870000000000005,15.33000000000004,33.5,224.2,16.6,33.6,222.0,120.6,46.7,2.0,8.9,21.0,S,2014,1,25,4
2014-02-02,-0.548665,0.87,4.9,0.0571,27.1,8270000.0,59.400000000000006,18110000.0,30.670000000000016,14.990000000000007,31.930000000000007,15.750000000000057,31.8,217.0,14.9,31.1,233.0,119.9,37.6,0.0,16.2,40.1,NS,2014,2,33,5
2014-02-10,-9.08808,0.68,2.6,0.057,17.2,5260000.0,41.0,12550000.0,22.350000000000023,10.230000000000018,25.19000000000005,10.130000000000052,23.8,217.5,10.9,25.6,218.6,100.3,29.1,0.0,8.1,24.7,S,2014,2,41,7
2014-02-18,-4.54371,0.88,5.0,0.0849,31.0,9510000.0,45.8,14070000.0,26.090000000000032,10.29000000000002,24.390000000000043,10.710000000000036,37.8,242.5,18.7,38.0,240.0,127.2,49.3,0.0,9.2,30.2,S,2014,2,49,8
2014-02-26,-9.16264,0.86,4.3,0.0833,27.1,8330000.0,42.6,13060000.0,22.250000000000057,9.730000000000018,23.69000000000005,10.950000000000044,33.0,236.8,14.3,31.6,228.1,117.5,43.8,0.0,11.3,21.3,S,2014,2,57,9
2014-03-06,-8.0988,0.87,4.9,0.0608,24.3,7440000.0,35.2,10790000.0,17.890000000000043,11.350000000000025,18.350000000000023,11.07000000000005,30.6,217.5,13.1,29.5,229.1,113.5,29.3,0.4,8.4,20.8,S,2014,3,65,10
2014-03-14,-3.34391,0.85,4.1000000000000005,0.0608,20.5,6310000.0,32.4,9950000.0,21.55000000000001,9.390000000000043,22.69000000000005,9.730000000000018,33.5,249.4,16.2,35.4,248.5,125.9,35.300000000000004,0.0,10.8,27.6,S,2014,3,73,11
2014-03-22,-5.21483,0.78,3.0,0.0601,19.0,5830000.0,28.8,8860000.0,20.870000000000005,9.710000000000036,21.930000000000007,10.77000000000004,18.0,232.2,7.800000000000001,20.8,211.6,94.3,7.0,6.0,5.2,16.6,S,2014,3,81,12
2014-03-30,-2.43364,0.88,4.800000000000001,0.0517,19.200000000000003,5890000.0,26.8,8210000.0,20.090000000000032,11.03000000000003,21.65000000000004,10.250000000000057,24.200000000000003,218.0,11.3,26.5,218.0,108.0,24.3,0.2,10.7,25.8,S,2014,3,89,13
2014-04-07,-3.99946,0.85,3.5,0.0381,11.2,3450000.0,16.6,5120000.0,14.170000000000016,9.470000000000027,14.450000000000044,9.390000000000043,29.4,257.1,14.6,33.4,259.3,124.3,37.2,0.0,8.7,21.3,S,2014,4,97,15
2014-04-15,-5.41105,0.71,2.4000000000000004,0.0358,10.1,3120000.0,19.3,5950000.0,15.230000000000018,7.650000000000034,14.630000000000052,7.03000000000003,21.1,222.0,9.4,22.5,218.7,96.1,24.3,0.0,9.4,18.1,S,2014,4,105,16
2014-04-23,-2.68083,0.9,6.9,0.0355,14.2,4400000.0,16.3,5020000.0,10.590000000000032,3.730000000000018,11.190000000000056,4.210000000000036,35.6,322.40000000000003,12.5,41.900000000000006,309.6,140.4,48.2,3.6,1.0,16.4,S,2014,4,113,17
2014-05-01,-1.66327,0.56,1.2000000000000002,0.0284,11.2,3470000.0,13.6,4230000.0,11.03000000000003,4.230000000000018,10.83000000000004,4.550000000000011,21.8,245.6,7.2,26.1,227.2,95.1,26.200000000000003,0.0,-1.0,11.3,NS,2014,5,121,18
2014-05-09,-0.024491,0.9,6.9,0.0365,14.4,4430000.0,15.5,4770000.0,11.810000000000002,7.590000000000032,11.29000000000002,7.310000000000002,27.6,259.1,13.9,31.5,246.0,125.7,38.8,0.0,5.3,13.2,NS,2014,5,129,19
2014-05-17,0.779449,0.8200000000000001,2.7,0.0262,7.5,2310000.0,10.2,3160000.0,12.07000000000005,9.29000000000002,11.950000000000044,6.770000000000039,21.6,224.8,10.8,22.3,202.3,95.6,30.5,0.0,11.3,17.3,NS,2014,5,137,20
2014-05-25,1.89943,0.9,5.9,0.0211,6.300000000000001,1950000.0,8.200000000000001,2520000.0,10.27000000000004,4.590000000000032,10.130000000000052,4.53000000000003,258.0,460.7000000000001,257.2,260.2,426.4,358.70000000000005,258.7,0.4,7.1,15.3,NS,2014,5,145,21
2014-06-02,-1.9341,0.92,6.1000000000000005,0.023,5.300000000000001,1650000.0,8.5,2630000.0,9.450000000000044,3.010000000000048,9.130000000000052,1.4700000000000273,25.5,267.8,5.4,29.3,249.6,100.7,26.8,5.8,5.1,14.3,S,2014,6,153,23
2014-06-10,-2.70798,0.76,2.2,0.0188,5.0,1530000.0,7.1000000000000005,2200000.0,0.0,3.770000000000039,0.0,3.5300000000000296,78.0,232.3,38.5,75.4,228.6,111.0,51.1,0.2,0.9,12.7,S,2014,6,161,24
2014-06-18,-0.909986,0.85,4.800000000000001,0.0161,4.9,1510000.0,6.300000000000001,1960000.0,6.990000000000009,3.670000000000016,6.970000000000027,1.6100000000000136,24.200000000000003,194.9,10.8,24.4,174.9,78.60000000000001,24.1,0.6,7.2,9.3,NS,2014,6,169,25
2014-06-26,-1.25529,0.87,5.5,0.0162,4.5,1380000.0,6.300000000000001,1960000.0,8.110000000000014,2.390000000000043,8.090000000000032,2.1900000000000546,21.3,218.2,9.6,23.8,201.1,89.0,27.4,5.2,7.1,12.2,NS,2014,6,177,26
2014-07-04,-0.810385,0.77,2.2,0.0132,4.2,1300000.0,5.300000000000001,1650000.0,0.0,2.1900000000000546,0.0,1.7100000000000364,58.6,209.1,57.0,65.10000000000001,206.5,118.2,82.0,0.0,4.2,7.9,NS,2014,7,185,27
2014-07-12,-2.33978,0.8,2.5,0.0157,4.7,1460000.0,6.9,2130000.0,5.57000000000005,1.2300000000000182,5.470000000000027,1.2300000000000182,32.6,219.6,20.8,34.0,222.4,99.4,49.0,8.0,2.2,7.9,S,2014,7,193,28
2014-07-20,-2.46214,0.8300000000000001,2.9000000000000004,0.0185,5.6000000000000005,1730000.0,8.1,2520000.0,6.590000000000032,4.250000000000057,6.07000000000005,5.330000000000041,17.2,205.7,6.800000000000001,20.0,210.0,89.2,10.2,0.0,2.3,10.2,S,2014,7,201,29
2014-07-28,-2.19683,0.87,5.5,0.0234,6.9,2130000.0,11.7,3620000.0,5.9500000000000455,-1.1099999999999568,6.110000000000014,-0.8299999999999841,24.8,245.8,10.1,28.1,250.8,105.2,32.1,0.0,3.3,14.2,S,2014,7,209,31
2014-08-05,-0.546433,0.35,0.8,0.0217,6.6000000000000005,2050000.0,10.5,3270000.0,4.03000000000003,2.07000000000005,4.310000000000002,2.3500000000000227,118.9,310.0,106.0,117.3,311.5,186.7,90.9,0.0,-0.1,11.5,NS,2014,8,217,32
2014-08-13,-4.96596,0.93,6.2,0.0307,9.3,2880000.0,15.2,4700000.0,8.550000000000011,0.0,8.230000000000018,0.0,19.4,206.4,9.4,22.200000000000003,194.3,87.10000000000001,25.700000000000003,1.2,3.2,10.5,S,2014,8,225,33
2014-08-21,-3.17621,0.89,5.7,0.0445,13.5,4170000.0,21.0,6480000.0,13.430000000000009,4.990000000000009,14.83000000000004,5.930000000000007,24.0,228.7,11.3,25.5,233.3,103.1,36.1,0.0,-1.1,13.6,S,2014,8,233,34
2014-08-29,-4.23595,0.87,5.4,0.0385,11.7,3630000.0,19.200000000000003,5930000.0,12.29000000000002,4.090000000000032,12.750000000000057,5.03000000000003,19.8,199.1,8.5,21.0,210.1,97.8,31.8,0.0,1.2,14.9,S,2014,8,241,35
2014-09-06,-3.49175,0.88,5.7,0.0517,16.0,4960000.0,25.700000000000003,7940000.0,12.150000000000034,4.590000000000032,13.010000000000048,4.970000000000027,21.200000000000003,200.1,10.7,23.6,197.1,97.9,36.4,0.0,3.2,16.2,S,2014,9,249,36
2014-09-14,-4.43941,0.87,4.800000000000001,0.0456,14.5,4480000.0,24.5,7580000.0,10.750000000000057,3.9700000000000273,10.710000000000036,4.2900000000000205,31.6,225.9,16.6,32.7,233.8,129.9,49.1,0.0,2.0,17.6,S,2014,9,257,37
2014-09-22,-3.3524,0.78,3.1,0.0628,18.1,5590000.0,34.2,10520000.0,16.190000000000055,9.130000000000052,16.890000000000043,8.590000000000032,32.4,215.3,14.6,33.5,226.6,133.5,50.400000000000006,0.2,-0.6,19.3,S,2014,9,265,39
2014-09-30,-2.59522,0.77,2.9000000000000004,0.0591,17.7,5470000.0,32.9,10140000.0,14.590000000000032,6.07000000000005,16.470000000000027,6.470000000000027,24.200000000000003,189.7,13.3,23.700000000000003,200.7,111.7,42.0,0.0,5.9,19.3,S,2014,9,273,40
2014-10-08,-3.13685,0.85,4.0,0.0658,20.6,6360000.0,36.8,11360000.0,20.610000000000014,7.170000000000016,23.13000000000005,8.330000000000041,28.8,197.9,13.4,27.700000000000003,231.4,129.1,47.5,1.0,5.5,16.3,S,2014,10,281,41
2014-10-16,-5.32419,0.84,3.9,0.0727,23.3,7160000.0,41.7,12830000.0,17.130000000000052,7.450000000000045,18.510000000000048,7.690000000000055,32.4,204.4,14.7,31.4,223.4,136.9,56.0,0.4,6.0,14.2,S,2014,10,289,42
2014-10-24,-2.57119,0.8,3.9,0.0786,24.8,7610000.0,45.900000000000006,14130000.0,18.29000000000002,7.510000000000048,22.15000000000004,7.170000000000016,34.7,216.3,16.3,35.0,260.40000000000003,140.3,54.5,0.0,8.2,27.4,S,2014,10,297,43
2014-11-01,-5.43463,0.85,4.1000000000000005,0.0778,27.0,8310000.0,48.3,14860000.0,19.510000000000048,3.410000000000025,19.53000000000003,1.3900000000000432,33.4,220.0,15.9,30.6,243.4,142.9,52.8,8.4,8.6,11.9,S,2014,11,305,44
2014-11-09,-7.85318,0.6900000000000001,2.7,0.0613,18.0,5530000.0,47.6,14640000.0,19.870000000000005,6.770000000000039,17.890000000000043,6.510000000000048,27.200000000000003,187.7,13.8,26.700000000000003,202.4,116.7,48.1,0.2,8.2,20.3,S,2014,11,313,45
2014-11-17,-5.98286,0.85,4.800000000000001,0.0745,28.9,8860000.0,45.900000000000006,14080000.0,19.81,8.270000000000039,19.670000000000016,8.130000000000052,18.7,180.3,7.7,18.9,204.5,103.6,36.1,1.0,7.4,18.6,S,2014,11,321,47
2014-11-25,-6.54542,0.77,3.5,0.0834,27.3,8390000.0,57.900000000000006,17760000.0,25.390000000000043,9.250000000000057,26.81,9.310000000000002,34.6,198.9,16.1,32.4,245.9,145.70000000000002,59.3,13.0,4.9,18.4,S,2014,11,329,48
2014-12-03,-3.5788,0.61,2.4000000000000004,0.0546,18.5,5690000.0,39.400000000000006,12110000.0,20.05000000000001,12.610000000000014,23.350000000000023,13.250000000000057,17.900000000000002,169.70000000000002,9.5,18.8,180.8,97.4,29.6,0.0,13.4,24.0,S,2014,12,337,49
2014-12-11,-5.24813,0.85,4.800000000000001,0.0972,36.8,11300000.0,62.1,19050000.0,24.33000000000004,11.450000000000044,25.77000000000004,11.29000000000002,34.300000000000004,187.1,17.0,31.6,239.1,144.3,59.400000000000006,0.0,10.8,21.3,S,2014,12,345,50
2014-12-19,-6.67464,0.86,4.800000000000001,0.0999,36.0,11040000.0,58.0,17800000.0,20.79000000000002,8.410000000000025,20.850000000000023,8.610000000000014,37.8,208.5,17.7,36.6,259.5,152.4,61.8,3.4,5.8,19.4,S,2014,12,353,51
2014-12-27,-6.29074,0.8300000000000001,4.3,0.0579,21.3,10450000.0,37.7,18510000.0,22.970000000000027,9.33000000000004,23.930000000000007,9.690000000000056,36.6,198.2,18.3,33.7,237.0,137.5,55.3,0.0,4.8,24.3,S,2014,12,361,52
