TIMESTAMP,NEE_VUT_REF,Fpar_500m,Lai_500m,Gpp_500m,ET_500m,LE_500m,PET_500m,PLE_500m,LST_Day_1km,LST_Night_1km,LSTE_Day_1KM,LSTE_Night_1KM,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b04,sur_refl_b05,sur_refl_b06,sur_refl_b07,Maximum_temperature_BOM,Minimum_temperature_BOM,Rainfall_BOM,target_class,year,month,day_of_year,week_of_year
2013-09-22,-3.02516,0.4,1.0,0.0287,11.4,3500000.0,36.8,11340000.0,21.13000000000005,6.7900000000000205,22.21000000000004,7.850000000000023,54.6,174.9,26.9,47.0,249.6,194.8,109.9,19.5,7.9,1.6,S,2013,9,265,38
2013-09-30,-0.0184079,0.41,1.0,0.0283,10.9,3360000.0,34.5,10640000.0,23.49000000000001,7.650000000000034,24.410000000000025,8.090000000000032,53.8,172.9,29.6,44.8,227.2,202.4,115.0,24.3,11.5,0.0,NS,2013,9,273,40
2013-10-08,-2.07202,0.34,0.8,0.0256,9.0,2790000.0,42.5,13080000.0,28.850000000000023,8.110000000000014,29.29000000000002,8.130000000000052,63.8,183.2,33.4,51.7,250.1,232.7,140.3,19.5,8.4,0.0,S,2013,10,281,41
2013-10-16,-1.40557,0.37,1.1,0.0255,10.0,3080000.0,44.2,13600000.0,30.71000000000004,10.190000000000056,31.750000000000057,11.130000000000052,67.8,191.9,35.6,53.400000000000006,281.2,241.4,154.5,25.9,5.2,0.0,NS,2013,10,289,42
2013-10-24,-2.87324,0.36,1.0,0.0337,10.2,3150000.0,45.6,14060000.0,27.77000000000004,8.670000000000016,29.370000000000005,8.07000000000005,52.0,165.60000000000002,27.1,42.1,241.2,197.6,118.5,14.9,5.3,0.0,S,2013,10,297,43
2013-11-01,-2.30038,0.38,1.1,0.0304,9.3,2870000.0,51.400000000000006,15770000.0,31.31,9.930000000000009,31.07000000000005,10.690000000000056,73.60000000000001,209.2,38.400000000000006,58.5,305.5,259.6,168.0,27.2,7.9,0.0,S,2013,11,305,44
2013-11-09,-2.82621,0.34,1.0,0.0315,10.8,3310000.0,44.900000000000006,13830000.0,29.79000000000002,10.170000000000016,30.090000000000032,11.27000000000004,70.7,193.6,37.3,55.8,276.0,237.9,145.70000000000002,18.1,6.6,0.0,S,2013,11,313,45
2013-11-17,-1.20178,0.39,1.1,0.0353,10.4,3180000.0,51.2,15700000.0,32.150000000000034,12.550000000000011,33.51000000000005,13.370000000000005,91.1,234.6,45.0,71.9,341.3,297.0,195.0,23.9,9.9,0.0,NS,2013,11,321,46
2013-11-25,-1.54291,0.3,0.8,0.0224,5.7,1740000.0,60.5,18510000.0,33.450000000000045,12.430000000000009,36.31,13.170000000000016,68.9,178.4,37.2,55.5,247.9,234.1,140.0,26.3,8.1,0.0,NS,2013,11,329,48
2013-12-03,0.158887,0.34,0.9,0.0279,11.0,3380000.0,46.900000000000006,14410000.0,31.21000000000004,11.390000000000043,33.43000000000001,11.550000000000011,94.9,231.5,48.8,76.60000000000001,313.5,308.8,193.4,34.9,22.8,0.0,NS,2013,12,337,49
2013-12-11,-2.62919,0.4,1.1,0.0422,11.7,3590000.0,60.8,18620000.0,35.670000000000016,13.310000000000002,36.410000000000025,14.230000000000018,87.9,206.6,44.0,68.3,302.0,289.1,203.9,23.4,11.4,0.0,S,2013,12,345,50
2013-12-19,0.709084,0.3,0.9,0.0198,7.0,2140000.0,57.3,17500000.0,34.33000000000004,14.170000000000016,37.450000000000045,15.190000000000056,77.5,197.8,40.400000000000006,63.2,257.3,240.1,142.5,41.6,15.2,0.0,NS,2013,12,353,51
2013-12-27,-1.82126,0.45,1.3,0.0245,7.9,3870000.0,40.900000000000006,20040000.0,36.73000000000002,13.650000000000034,37.31,14.430000000000009,72.10000000000001,203.7,37.0,59.5,287.40000000000003,245.1,153.0,28.1,14.3,0.0,S,2013,12,361,52
2014-01-01,0.840213,0.46,1.4,0.0423,13.6,4180000.0,57.2,17540000.0,29.99000000000001,13.550000000000011,31.750000000000057,13.650000000000034,115.7,271.40000000000003,58.900000000000006,92.2,344.3,337.0,223.6,27.8,9.5,0.0,NS,2014,1,1,1
2014-01-09,-1.59971,0.4,1.1,0.0141,5.300000000000001,1610000.0,71.3,21650000.0,41.13000000000005,21.510000000000048,47.75000000000006,22.81,88.2,225.8,47.0,70.3,286.40000000000003,273.90000000000003,176.3,31.8,13.6,0.0,NS,2014,1,9,2
2014-01-17,1.13418,0.45,1.3,0.0319,11.4,3500000.0,61.2,18670000.0,39.150000000000034,16.230000000000018,37.89000000000004,17.33000000000004,84.2,243.7,45.3,70.8,299.7,244.8,143.9,42.8,22.3,0.0,NS,2014,1,17,3
2014-01-25,-1.05805,0.47,1.4,0.0239,10.0,3060000.0,64.9,19760000.0,39.71000000000004,19.850000000000023,39.650000000000034,21.63000000000005,73.9,223.4,38.5,60.5,290.8,219.3,118.7,23.3,12.6,6.8,NS,2014,1,25,4
2014-02-02,0.836605,0.47,1.1,0.0109,4.800000000000001,1460000.0,68.3,20770000.0,41.59000000000003,20.370000000000005,43.09000000000003,20.69000000000005,82.7,237.5,46.1,69.10000000000001,286.0,235.3,127.3,43.0,18.7,0.0,NS,2014,2,33,5
2014-02-10,-1.5509,0.49,1.2000000000000002,0.0292,11.3,3460000.0,46.8,14290000.0,33.83000000000004,16.950000000000045,36.370000000000005,16.49000000000001,82.60000000000001,227.6,41.400000000000006,66.60000000000001,268.2,239.8,147.9,30.5,14.5,0.0,NS,2014,2,41,7
2014-02-18,-1.23828,0.5,1.2000000000000002,0.0364,11.2,3450000.0,50.5,15450000.0,31.13000000000005,14.970000000000027,33.57000000000005,15.83000000000004,74.4,234.2,38.8,61.1,277.3,220.2,120.4,33.1,13.6,0.0,NS,2014,2,49,8
2014-02-26,-2.15585,0.49,1.2000000000000002,0.0354,12.1,3700000.0,50.8,15530000.0,32.59000000000003,15.33000000000004,33.05000000000001,15.730000000000018,72.8,230.5,36.3,58.3,272.6,220.3,121.5,25.7,14.7,1.4,S,2014,2,57,9
2014-03-06,-1.36309,0.51,1.2000000000000002,0.0299,10.6,3250000.0,45.2,13800000.0,30.090000000000032,15.630000000000052,31.13000000000005,17.07000000000005,74.7,222.6,37.5,59.6,266.3,223.3,142.20000000000002,26.7,12.3,0.0,NS,2014,3,65,10
2014-03-14,-0.746563,0.48,1.2000000000000002,0.028,10.5,3220000.0,35.7,10950000.0,26.950000000000045,13.730000000000018,28.470000000000027,14.010000000000048,80.10000000000001,248.8,37.0,62.900000000000006,311.8,243.0,151.20000000000002,30.4,13.4,0.0,NS,2014,3,73,11
2014-03-22,-2.58332,0.52,1.4,0.0321,12.7,3890000.0,31.4,9640000.0,23.57000000000005,13.890000000000043,21.910000000000025,13.850000000000025,54.3,230.9,30.0,44.400000000000006,263.40000000000003,182.8,86.30000000000001,21.6,11.0,0.0,S,2014,3,81,12
2014-03-30,-0.449009,0.53,1.4,0.0289,12.4,3800000.0,32.7,10010000.0,25.850000000000023,15.390000000000043,26.930000000000007,16.710000000000036,58.1,227.6,30.1,47.6,259.7,198.3,112.6,25.1,14.2,3.2,NS,2014,3,89,13
2014-04-07,-0.528983,0.54,1.0,0.0273,10.5,3220000.0,22.5,6920000.0,20.950000000000045,12.850000000000025,22.410000000000025,13.79000000000002,41.3,191.5,21.8,36.8,214.5,143.70000000000002,62.3,23.0,10.8,0.0,NS,2014,4,97,15
2014-04-15,-1.01065,0.54,1.0,0.0282,8.9,2740000.0,23.8,7330000.0,20.410000000000025,9.230000000000018,20.510000000000048,9.53000000000003,77.9,252.9,40.8,66.0,290.1,246.4,157.4,20.6,8.0,0.0,NS,2014,4,105,16
2014-04-23,-1.82707,0.62,1.2000000000000002,0.0264,8.5,2600000.0,20.4,6270000.0,17.710000000000036,7.53000000000003,17.850000000000023,8.110000000000014,52.6,206.4,28.4,44.400000000000006,235.6,188.7,108.6,19.6,9.0,1.6,S,2014,4,113,17
2014-05-01,-0.628323,0.62,1.2000000000000002,0.0219,6.800000000000001,2110000.0,15.7,4850000.0,13.390000000000043,6.4500000000000455,14.83000000000004,6.510000000000048,45.8,216.8,24.700000000000003,41.5,237.7,160.0,77.2,15.2,2.4,0.0,NS,2014,5,121,18
2014-05-09,-0.590362,0.62,1.3,0.0246,9.7,3010000.0,17.6,5420000.0,15.850000000000025,9.150000000000034,15.810000000000002,9.250000000000057,47.2,209.8,23.6,41.7,244.5,153.20000000000002,71.7,16.0,1.8,0.0,NS,2014,5,129,19
2014-05-17,-0.965264,0.52,1.0,0.0196,9.2,2820000.0,16.400000000000002,5040000.0,14.77000000000004,10.090000000000032,16.870000000000005,10.57000000000005,34.2,190.2,16.0,29.700000000000003,223.6,132.6,52.1,19.8,8.7,0.0,NS,2014,5,137,20
2014-05-25,-0.522396,0.59,1.2000000000000002,0.0147,8.4,2580000.0,11.0,3380000.0,13.970000000000027,7.690000000000055,15.850000000000025,8.250000000000057,36.3,206.2,17.8,33.4,213.0,134.5,53.1,18.1,6.5,3.0,NS,2014,5,145,21
2014-06-02,0.331322,0.62,1.3,0.0184,8.0,2460000.0,11.8,3650000.0,12.29000000000002,4.810000000000002,13.150000000000034,4.310000000000002,32.2,192.6,16.3,31.6,198.9,124.1,51.1,16.4,7.8,7.2,NS,2014,6,153,23
2014-06-10,-0.586776,0.58,1.2000000000000002,0.0142,7.5,2300000.0,9.7,3010000.0,11.83000000000004,7.010000000000048,11.630000000000052,7.150000000000034,32.300000000000004,221.3,14.7,35.7,229.2,105.8,29.6,13.7,3.3,0.0,NS,2014,6,161,24
2014-06-18,-0.987281,0.17,0.2,0.0111,7.5,2340000.0,9.7,3000000.0,0.0,7.330000000000041,0.0,8.350000000000023,201.2,305.0,212.8,203.0,305.90000000000003,269.7,185.6,13.8,8.1,0.0,NS,2014,6,169,25
2014-06-26,-1.40209,0.47,0.8,0.0103,6.2,1920000.0,9.6,2980000.0,12.590000000000032,4.410000000000025,13.07000000000005,4.610000000000014,45.7,274.5,21.8,49.0,251.8,151.20000000000002,46.6,14.5,7.7,1.0,NS,2014,6,177,26
2014-07-04,-1.33535,0.53,1.0,0.0096,6.6000000000000005,2040000.0,8.200000000000001,2550000.0,0.0,4.990000000000009,0.0,5.4500000000000455,73.8,297.40000000000003,33.9,69.9,298.6,219.7,131.1,10.8,5.1,0.0,NS,2014,7,185,27
2014-07-12,-2.42984,0.64,1.4,0.013,6.7,2090000.0,9.8,3030000.0,10.29000000000002,2.970000000000028,10.910000000000023,3.730000000000018,41.400000000000006,254.7,21.200000000000003,43.5,268.8,141.5,63.900000000000006,10.9,5.7,1.2,S,2014,7,193,28
2014-07-20,-1.96012,0.49,0.9,0.0116,7.6,2360000.0,10.5,3270000.0,10.450000000000044,3.990000000000009,10.810000000000002,3.890000000000043,33.0,203.3,17.3,31.5,218.2,139.5,52.7,13.4,-0.7,0.0,S,2014,7,201,29
2014-07-28,-2.4042,0.5700000000000001,1.1,0.0182,7.2,2240000.0,15.7,4860000.0,11.150000000000034,1.5500000000000114,11.57000000000005,2.1900000000000546,36.1,193.4,16.1,31.5,208.2,128.3,53.3,14.2,4.3,0.0,S,2014,7,209,31
2014-08-05,-2.18039,0.67,1.4,0.0212,8.6,2650000.0,15.9,4930000.0,11.110000000000014,2.670000000000016,11.910000000000023,2.930000000000007,47.5,236.8,23.9,42.7,272.5,164.70000000000002,88.2,13.6,-3.0,0.0,S,2014,8,217,32
2014-08-13,-2.00829,0.55,1.1,0.0198,7.6,2340000.0,16.6,5150000.0,12.990000000000007,4.07000000000005,14.110000000000014,4.2900000000000205,45.5,228.1,20.5,43.2,272.0,165.70000000000002,82.30000000000001,14.1,3.0,0.0,S,2014,8,225,33
2014-08-21,-2.56279,0.63,1.2000000000000002,0.0301,10.7,3320000.0,21.5,6630000.0,16.79000000000002,6.07000000000005,18.83000000000004,6.57000000000005,46.0,206.9,22.9,39.1,235.4,171.3,82.60000000000001,16.3,7.0,0.0,S,2014,8,233,34
2014-08-29,-2.53676,0.54,1.0,0.0251,7.7,2390000.0,21.9,6760000.0,15.750000000000057,5.3700000000000045,17.79000000000002,6.53000000000003,49.8,223.7,28.3,45.1,258.40000000000003,182.7,86.0,17.6,1.9,0.0,S,2014,8,241,35
2014-09-06,-2.71991,0.51,1.3,0.0306,11.8,3630000.0,28.6,8840000.0,18.73000000000001,6.090000000000032,18.83000000000004,6.250000000000057,44.400000000000006,185.5,25.4,38.3,220.9,161.70000000000002,79.5,17.5,4.9,0.0,S,2014,9,249,36
2014-09-14,-3.00838,0.5,1.3,0.0266,10.2,3150000.0,26.200000000000003,8080000.0,20.010000000000048,5.310000000000002,20.53000000000003,6.210000000000036,60.2,235.3,28.8,51.7,301.3,211.0,121.7,18.7,2.5,0.0,S,2014,9,257,37
2014-09-22,-2.86856,0.49,1.2000000000000002,0.0375,12.6,3880000.0,39.0,12000000.0,21.670000000000016,9.430000000000009,23.910000000000025,9.650000000000034,52.8,197.8,27.0,46.6,261.2,185.0,101.3,21.1,2.8,0.0,S,2014,9,265,39
2014-09-30,-2.71357,0.46,1.1,0.0351,10.8,3320000.0,40.6,12490000.0,24.07000000000005,7.450000000000045,25.31,7.950000000000045,53.7,191.5,27.9,45.7,258.8,195.4,117.3,23.4,6.2,0.0,S,2014,9,273,40
2014-10-08,-3.67289,0.49,1.2000000000000002,0.0369,11.0,3380000.0,44.1,13550000.0,25.07000000000005,8.690000000000055,26.970000000000027,9.210000000000036,57.2,184.3,29.3,47.5,233.5,204.7,117.0,17.6,1.8,0.0,S,2014,10,281,41
2014-10-16,-3.8117,0.43,1.3,0.0334,11.4,3490000.0,49.8,15260000.0,25.950000000000045,8.950000000000045,27.610000000000014,9.630000000000052,70.10000000000001,211.0,34.7,56.0,287.90000000000003,239.6,148.4,17.6,2.4,0.0,S,2014,10,289,42
2014-10-24,-2.65865,0.42,1.0,0.0321,9.2,2830000.0,49.2,15100000.0,27.930000000000007,11.650000000000034,33.13000000000005,12.510000000000048,69.7,214.7,36.2,58.2,295.40000000000003,236.0,145.20000000000002,31.3,12.1,0.0,S,2014,10,297,43
2014-11-01,-1.55151,0.4,1.1,0.0306,8.9,2740000.0,56.2,17240000.0,26.390000000000043,7.330000000000041,30.370000000000005,7.950000000000045,86.2,224.7,45.2,71.10000000000001,298.2,226.7,129.1,20.5,13.4,5.8,NS,2014,11,305,44
2014-11-09,-3.83801,0.33,0.9,0.0236,6.2,1900000.0,52.8,16170000.0,30.010000000000048,11.850000000000025,31.15000000000004,12.450000000000044,60.6,191.2,34.800000000000004,50.7,240.3,204.7,115.0,25.4,11.3,0.0,S,2014,11,313,45
2014-11-17,-1.9652,0.39,1.1,0.0264,9.0,2770000.0,54.6,16710000.0,31.65000000000004,11.410000000000023,33.57000000000005,12.490000000000007,55.400000000000006,182.3,30.8,44.900000000000006,230.1,194.6,109.1,22.8,7.3,0.0,S,2014,11,321,47
2014-11-25,-2.15813,0.36,1.1,0.0293,9.2,2800000.0,62.1,18970000.0,35.33000000000004,13.77000000000004,34.450000000000045,14.350000000000025,70.3,200.5,36.0,56.7,279.0,236.7,139.8,23.3,4.7,8.2,S,2014,11,329,48
2014-12-03,0.331283,0.43,1.3,0.0367,13.3,4080000.0,51.7,15800000.0,32.190000000000055,15.450000000000044,34.77000000000004,17.03000000000003,69.8,221.8,35.300000000000004,57.1,295.7,236.3,133.0,30.1,16.1,0.0,NS,2014,12,337,49
2014-12-11,-1.34187,0.45,1.3,0.0345,11.8,3620000.0,67.10000000000001,20500000.0,37.09000000000003,15.870000000000005,36.410000000000025,16.590000000000032,88.10000000000001,251.5,45.7,73.5,340.70000000000005,274.1,165.20000000000002,26.2,15.9,0.0,NS,2014,12,345,50
2014-12-19,-2.28693,0.4,1.1,0.0304,9.9,3020000.0,64.7,19770000.0,37.910000000000025,14.550000000000011,40.09000000000003,15.03000000000003,86.60000000000001,234.9,44.2,72.2,313.0,252.9,149.6,22.8,8.7,0.0,S,2014,12,353,51
2014-12-27,-2.04637,0.4,1.1,0.0164,5.2,2560000.0,42.400000000000006,20760000.0,34.77000000000004,14.630000000000052,35.150000000000034,16.210000000000036,79.5,218.8,42.3,65.5,271.7,228.7,127.7,28.8,9.7,0.0,S,2014,12,361,52
